id,product_id,created,tag,shop_id,price,price_diff
33753301,241400,2020-11-12 16:55:37,normal,443,8584,-2
33749812,241400,2020-11-12 14:55:13,normal,443,8586,14
33695795,241400,2020-11-11 08:58:00,normal,443,8572,-38
33667235,241400,2020-11-10 14:53:25,normal,443,8610,-169
33637610,241400,2020-11-09 21:18:37,normal,443,8779,668
33594660,241400,2020-11-07 11:56:05,normal,443,8111,0
33572015,241400,2020-11-06 14:59:50,normal,1461,8111,716
33526409,241400,2020-11-05 05:19:05,normal,1461,7395,-52
33444906,241400,2020-11-01 20:52:54,normal,1461,7447,1891
33416481,241400,2020-10-31 06:51:37,normal,443,5556,-27
33388997,241400,2020-10-30 06:58:28,normal,443,5583,90
33361567,241400,2020-10-29 09:23:10,normal,443,5493,65
33346758,241400,2020-10-28 20:45:14,normal,443,5428,-1835
33346156,241400,2020-10-28 20:30:07,normal,1461,7263,-1452
33343169,241400,2020-10-28 15:39:33,normal,443,8715,1452
33321885,241400,2020-10-28 04:58:19,normal,1461,7263,-27
33290407,241400,2020-10-27 04:52:59,normal,1461,7290,-27
33270869,241400,2020-10-26 04:59:08,normal,1461,7317,-27
33259124,241400,2020-10-25 04:55:54,normal,1461,7344,-27
33242260,241400,2020-10-24 05:05:41,normal,1461,7371,-27
33189349,241400,2020-10-22 04:50:29,normal,1461,7398,-27
33163097,241400,2020-10-21 04:47:34,normal,1461,7425,-52
33142111,241400,2020-10-20 05:03:05,normal,1461,7477,-52
33120380,241400,2020-10-19 06:32:58,normal,1461,7529,2042
33097461,241400,2020-10-17 09:14:11,normal,443,5487,-5
33068626,241400,2020-10-16 07:26:34,normal,443,5492,73
33061154,241400,2020-10-15 20:39:46,normal,443,5419,-2164
33037264,241400,2020-10-15 04:49:53,normal,1461,7583,-2
33015053,241400,2020-10-14 04:47:11,normal,1461,7585,-42
32990687,241400,2020-10-13 05:00:53,normal,1461,7627,-12
32948873,241400,2020-10-10 05:13:34,normal,1461,7639,-12
32922228,241400,2020-10-09 05:03:27,normal,1461,7651,-27
32890954,241400,2020-10-08 04:59:16,normal,1461,7678,-27
32865356,241400,2020-10-07 05:10:20,normal,1461,7705,-27
32843254,241400,2020-10-06 04:58:31,normal,1461,7732,-27
32815272,241400,2020-10-05 04:47:02,normal,1461,7759,-27
32803803,241400,2020-10-04 04:50:59,normal,1461,7786,-27
32787743,241400,2020-10-03 04:54:22,normal,1461,7813,-27
32754411,241400,2020-10-02 05:07:17,normal,1461,7840,-27
32719164,241400,2020-10-01 05:06:36,normal,1461,7867,-27
32690589,241400,2020-09-30 04:59:52,normal,1461,7894,-27
32660412,241400,2020-09-29 05:04:50,normal,1461,7921,-52
32607169,241400,2020-09-26 04:58:48,normal,1461,7973,-52
32539789,241400,2020-09-23 23:30:07,normal,1461,8025,-781
32534982,241400,2020-09-23 18:39:49,normal,443,8806,781
32506783,241400,2020-09-23 05:10:02,normal,1461,8025,-52
32258658,241400,2020-09-10 23:30:05,normal,1461,8077,-537
32256587,241400,2020-09-10 18:42:34,normal,443,8614,537
32228527,241400,2020-09-09 18:05:14,normal,1461,8077,2733
32215020,241400,2020-09-09 09:09:02,normal,443,5344,-2733
32052419,241400,2020-09-02 04:57:23,normal,1461,8077,50
32025472,241400,2020-09-01 05:13:32,normal,1461,8027,-50
31662130,241400,2020-08-15 04:58:52,normal,1461,8077,50
31639099,241400,2020-08-14 05:07:32,normal,1461,8027,-50
31577616,241400,2020-08-11 12:49:11,normal,1461,8077,-468
31575742,241400,2020-08-11 11:46:41,normal,443,8545,468
31564262,241400,2020-08-11 06:29:16,normal,1461,8077,2747
31557815,241400,2020-08-10 20:56:55,normal,443,5330,-2747
31525705,241400,2020-08-09 04:48:39,normal,1461,8077,159
31489761,241400,2020-08-07 04:46:45,normal,1461,7918,-52
31485443,241400,2020-08-06 20:54:27,normal,1461,7970,315
31460344,241400,2020-08-05 20:49:54,normal,443,7655,439
31446668,241400,2020-08-05 09:31:25,normal,443,7216,210
31435228,241400,2020-08-05 04:50:33,normal,443,7006,0
31392203,241400,2020-08-03 04:52:11,normal,1461,7006,-2
31371716,241400,2020-08-02 04:57:31,normal,1461,7008,-2
31353142,241400,2020-08-01 04:51:26,normal,1461,7010,-2
31326275,241400,2020-07-31 04:54:38,normal,1461,7012,-2
31298981,241400,2020-07-30 04:46:14,normal,1461,7014,-2
31275480,241400,2020-07-29 04:52:37,normal,1461,7016,-2
31250712,241400,2020-07-28 04:52:23,normal,1461,7018,-2
31245802,241400,2020-07-27 18:24:23,normal,443,7020,268
31231101,241400,2020-07-27 04:56:42,normal,443,6752,0
31217076,241400,2020-07-26 04:45:26,normal,1461,6752,-12
31169678,241400,2020-07-24 05:06:10,normal,1461,6764,-12
31145850,241400,2020-07-23 05:07:13,normal,1461,6776,-52
31119782,241400,2020-07-22 05:06:54,normal,1461,6828,-52
31096960,241400,2020-07-21 05:06:36,normal,1461,6880,-52
31078175,241400,2020-07-20 04:45:05,normal,1461,6932,-52
31064364,241400,2020-07-19 04:53:27,normal,1461,6984,-102
31046451,241400,2020-07-18 04:51:51,normal,1461,7086,-27
31024339,241400,2020-07-17 04:58:18,normal,1461,7113,-27
30973482,241400,2020-07-15 04:51:59,normal,1461,7140,-27
30950978,241400,2020-07-14 04:48:24,normal,1461,7167,-27
30934111,241400,2020-07-12 20:54:10,normal,443,7194,0
30879373,241400,2020-07-10 04:51:12,normal,1461,7194,-27
30850332,241400,2020-07-09 04:55:47,normal,1461,7221,-27
30823959,241400,2020-07-08 05:00:55,normal,1461,7248,-27
30794111,241400,2020-07-07 04:48:54,normal,1461,7275,-27
30775686,241400,2020-07-06 05:08:30,normal,1461,7302,-27
30764100,241400,2020-07-05 04:44:31,normal,1461,7329,-27
30746065,241400,2020-07-04 04:50:11,normal,1461,7356,-27
30715640,241400,2020-07-03 04:54:15,normal,1461,7383,-27
30686273,241400,2020-07-02 04:53:26,normal,1461,7410,-52
30673353,241400,2020-07-01 18:30:24,normal,443,7462,0
30656148,241400,2020-07-01 04:52:58,normal,1461,7462,-52
30612377,241400,2020-06-29 04:46:46,normal,1461,7514,168
30599264,241400,2020-06-28 05:02:30,normal,1461,7346,188
30582977,241400,2020-06-27 04:51:35,normal,1461,7158,-520
30579369,241400,2020-06-26 21:02:05,normal,443,7678,508
30560302,241400,2020-06-26 09:06:14,normal,443,7170,1724
30546652,241400,2020-06-25 21:01:37,normal,443,5446,-1515
30531089,241400,2020-06-25 08:50:33,normal,443,6961,135
30522342,241400,2020-06-25 05:54:39,normal,443,6826,0
30490406,241400,2020-06-24 05:09:01,normal,1461,6826,-102
30487010,241400,2020-06-23 21:07:02,normal,443,6928,65
30472093,241400,2020-06-23 09:11:24,normal,443,6863,200
30466941,241400,2020-06-23 05:52:21,normal,443,6663,0
30448895,241400,2020-06-22 04:44:24,normal,1461,6663,168
30446579,241400,2020-06-21 20:48:00,normal,1461,6495,0
30441148,241400,2020-06-21 08:45:47,normal,443,6495,125
30438458,241400,2020-06-21 05:59:07,normal,443,6370,0
30396072,241400,2020-06-19 05:01:32,normal,1461,6370,-2
30366234,241400,2020-06-18 04:53:14,normal,1461,6372,-2
30360734,241400,2020-06-17 20:40:04,normal,443,6374,179
30343317,241400,2020-06-17 08:54:20,normal,443,6195,180
30335140,241400,2020-06-17 05:59:25,normal,443,6015,0
30301205,241400,2020-06-16 04:51:20,normal,1461,6015,-2
30279739,241400,2020-06-15 05:03:52,normal,1461,6017,-2
30262563,241400,2020-06-14 04:48:47,normal,1461,6019,-2
30243439,241400,2020-06-13 05:30:59,normal,1461,6021,-2
30240698,241400,2020-06-12 21:30:17,normal,443,6023,0
30207602,241400,2020-06-12 05:12:45,normal,1461,6023,-12
30203303,241400,2020-06-11 20:50:18,normal,443,6035,15
30182603,241400,2020-06-11 05:58:22,normal,443,6020,0
30137791,241400,2020-06-10 04:51:43,normal,1461,6020,-27
30105165,241400,2020-06-09 04:51:27,normal,1461,6047,-27
30096807,241400,2020-06-08 15:30:08,normal,443,6074,0
30083160,241400,2020-06-08 04:55:43,normal,1461,6074,-27
30069217,241400,2020-06-07 04:43:09,normal,1461,6101,-27
30053400,241400,2020-06-06 05:10:46,normal,1461,6128,-27
29999514,241400,2020-06-04 04:53:48,normal,1461,6155,-27
29968801,241400,2020-06-03 05:11:54,normal,1461,6182,-27
29939180,241400,2020-06-02 04:51:43,normal,1461,6209,-27
29921381,241400,2020-06-01 04:53:44,normal,1461,6236,-27
29908875,241400,2020-05-31 05:02:37,normal,1461,6263,-27
29889315,241400,2020-05-30 05:04:31,normal,1461,6290,-27
29866377,241400,2020-05-29 05:00:46,normal,1461,6317,-27
29838703,241400,2020-05-28 04:46:03,normal,1461,6344,-27
29813324,241400,2020-05-27 04:57:28,normal,1461,6371,-27
29787528,241400,2020-05-26 05:01:59,normal,1461,6398,-52
29766456,241400,2020-05-25 01:04:37,normal,1461,6450,-52
29756613,241400,2020-05-24 04:51:41,normal,1461,6502,-52
29744892,241400,2020-05-23 04:47:17,normal,1461,6554,-52
29728654,241400,2020-05-22 06:41:41,normal,1461,6606,-52
29705147,241400,2020-05-21 04:44:20,normal,1461,6658,-52
29677819,241400,2020-05-20 04:50:35,normal,1461,6710,-52
29651424,241400,2020-05-19 04:53:10,normal,1461,6762,-52
29627407,241400,2020-05-18 04:46:36,normal,1461,6814,-52
29598917,241400,2020-05-16 05:02:51,normal,1461,6866,-52
29572697,241400,2020-05-15 04:54:14,normal,1461,6918,-52
29546039,241400,2020-05-14 04:59:44,normal,1461,6970,-102
29516656,241400,2020-05-13 04:53:46,normal,1461,7072,-102
29484958,241400,2020-05-12 05:05:41,normal,1461,7174,-102
29465561,241400,2020-05-11 04:49:26,normal,1461,7276,-102
29451308,241400,2020-05-10 04:59:46,normal,1461,7378,-102
29435659,241400,2020-05-09 04:49:24,normal,1461,7480,-102
29406314,241400,2020-05-08 04:52:23,normal,1461,7582,-102
29378706,241400,2020-05-07 05:02:05,normal,1461,7684,-102
29346656,241400,2020-05-06 05:08:38,normal,1461,7786,-102
29313164,241400,2020-05-05 05:00:28,normal,1461,7888,-102
29291047,241400,2020-05-04 04:56:59,normal,1461,7990,-102
29277024,241400,2020-05-03 05:04:44,normal,1461,8092,-102
29261663,241400,2020-05-02 04:59:57,normal,1461,8194,-102
29237161,241400,2020-05-01 04:52:23,normal,1461,8296,-102
29202571,241400,2020-04-30 05:06:05,normal,1461,8398,-102
29170699,241400,2020-04-29 05:07:46,normal,1461,8500,-102
29142279,241400,2020-04-28 05:03:45,normal,1461,8602,-102
29104136,241400,2020-04-26 04:48:08,normal,1461,8704,-102
29087992,241400,2020-04-25 03:47:21,normal,443,8806,-276
29076357,241400,2020-04-24 12:49:35,normal,443,9082,-128
29042441,241400,2020-04-23 10:56:56,normal,443,9210,152
29014674,241400,2020-04-22 11:18:47,normal,443,9058,170
28992478,241400,2020-04-21 12:51:25,normal,443,8888,-2
28986988,241400,2020-04-21 11:18:32,normal,443,8890,-10
28964324,241400,2020-04-20 12:45:13,normal,443,8900,-131
28891002,241400,2020-04-16 11:12:10,normal,443,9031,110
28862960,241400,2020-04-15 12:46:49,normal,443,8921,-2
28854469,241400,2020-04-15 10:49:55,normal,443,8923,95
28770069,241400,2020-04-09 13:04:52,normal,443,8828,79
28737932,241400,2020-04-08 10:58:02,normal,443,8749,-232
28713277,241400,2020-04-07 12:53:26,normal,443,8981,98
28692058,241400,2020-04-06 21:09:34,normal,443,8883,360
28673873,241400,2020-04-05 20:55:16,normal,443,8523,682
28659319,241400,2020-04-04 20:50:13,normal,443,7841,620
28638609,241400,2020-04-03 20:43:37,normal,443,7221,1427
28626041,241400,2020-04-03 11:03:19,normal,443,5794,169
28612796,241400,2020-04-03 05:09:20,normal,443,5625,0
28577436,241400,2020-04-02 05:05:45,normal,1461,5625,-12
28538402,241400,2020-04-01 04:59:22,normal,1461,5637,-12
28507723,241400,2020-03-31 05:07:41,normal,1461,5649,-2
28487408,241400,2020-03-30 04:44:17,normal,1461,5651,-2
28474982,241400,2020-03-29 05:21:39,normal,1461,5653,-2
28453296,241400,2020-03-28 04:47:19,normal,1461,5655,-12
28419459,241400,2020-03-27 05:08:21,normal,1461,5667,-12
28386178,241400,2020-03-26 05:10:40,normal,1461,5679,-2
28362855,241400,2020-03-25 09:29:58,normal,443,5681,320
28340643,241400,2020-03-24 15:41:58,normal,443,5361,0
28103273,241400,2020-03-17 04:44:12,normal,1461,5361,-2
28049995,241400,2020-03-14 04:54:54,normal,1461,5363,-2
28038445,241400,2020-03-13 14:46:25,normal,443,5365,103
28020215,241400,2020-03-13 05:59:50,normal,443,5262,0
27987954,241400,2020-03-12 05:01:26,normal,1461,5262,-2
27962564,241400,2020-03-11 04:55:38,normal,1461,5264,-2
27958481,241400,2020-03-10 20:47:35,normal,443,5266,147
27935597,241400,2020-03-10 08:59:29,normal,443,5119,149
27931787,241400,2020-03-10 06:04:23,normal,443,4970,0
27892697,241400,2020-03-08 05:05:50,normal,1461,4970,-2
27870489,241400,2020-03-07 05:18:45,normal,1461,4972,-2
27841637,241400,2020-03-06 05:02:01,normal,1461,4974,-2
27810188,241400,2020-03-05 05:06:51,normal,1461,4976,-2
27779194,241400,2020-03-04 04:46:23,normal,1461,4978,-2
27752232,241400,2020-03-03 04:49:13,normal,1461,4980,-2
27732859,241400,2020-03-02 04:51:49,normal,1461,4982,-2
27718221,241400,2020-03-01 04:44:48,normal,1461,4984,-2
27698713,241400,2020-02-29 05:12:25,normal,1461,4986,-2
27671986,241400,2020-02-28 04:53:00,normal,1461,4988,-2
27647188,241400,2020-02-27 05:01:38,normal,1461,4990,-12
27622566,241400,2020-02-26 05:06:22,normal,1461,5002,-12
27599507,241400,2020-02-25 04:45:48,normal,1461,5014,-12
27584816,241400,2020-02-24 04:58:59,normal,1461,5026,-12
27570931,241400,2020-02-23 05:03:09,normal,1461,5038,-12
27550666,241400,2020-02-22 04:57:28,normal,1461,5050,-12
27528503,241400,2020-02-21 04:44:25,normal,1461,5062,-12
27500899,241400,2020-02-20 04:49:28,normal,1461,5074,-27
27468789,241400,2020-02-19 04:53:44,normal,1461,5101,-27
27445091,241400,2020-02-18 04:46:06,normal,1461,5128,-27
27419495,241400,2020-02-17 04:49:39,normal,1461,5155,-27
27407312,241400,2020-02-16 04:48:06,normal,1461,5182,-27
27390320,241400,2020-02-15 05:10:14,normal,1461,5209,-27
27357349,241400,2020-02-14 01:39:30,normal,1461,5236,-27
27327167,241400,2020-02-13 01:38:27,normal,1461,5263,-27
27319326,241400,2020-02-12 14:58:25,normal,1461,5290,-27
27262364,241400,2020-02-10 00:29:53,normal,1461,5317,-27
27249337,241400,2020-02-09 04:46:38,normal,1461,5344,-52
27233804,241400,2020-02-08 04:49:04,normal,1461,5396,-52
27213189,241400,2020-02-07 05:22:21,normal,1461,5448,-52
27187628,241400,2020-02-06 04:55:19,normal,1461,5500,-52
27160986,241400,2020-02-05 04:52:30,normal,1461,5552,-52
27130534,241400,2020-02-04 00:41:07,normal,1461,5604,-52
27107043,241400,2020-02-03 04:48:55,normal,1461,5656,-52
27099387,241400,2020-02-02 04:50:22,normal,1461,5708,-52
27079441,241400,2020-02-01 05:06:53,normal,1461,5760,-52
27052325,241400,2020-01-31 05:18:52,normal,1461,5812,-102
27035785,241400,2020-01-30 08:50:09,normal,1461,5914,-102
27009572,241400,2020-01-29 06:27:53,normal,231,6016,-52
26978682,241400,2020-01-28 01:27:33,normal,1461,6068,-52
26966710,241400,2020-01-27 05:03:01,normal,1461,6120,-52
26952843,241400,2020-01-26 05:18:05,normal,1461,6172,-102
26936983,241400,2020-01-25 04:54:12,normal,1461,6274,-102
26915137,241400,2020-01-24 08:30:16,normal,443,6376,-102
26885018,241400,2020-01-23 05:06:31,normal,1461,6478,-102
26855957,241400,2020-01-22 04:57:15,normal,1461,6580,-102
26834577,241400,2020-01-21 06:41:06,normal,231,6682,-102
26807588,241400,2020-01-19 05:03:52,normal,1461,6784,-102
26793732,241400,2020-01-18 00:58:47,normal,1461,6886,-102
26772741,241400,2020-01-17 04:57:27,normal,1461,6988,-102
26748626,241400,2020-01-16 05:02:14,normal,1461,7090,-102
26729085,241400,2020-01-15 07:28:24,normal,231,7192,-102
26708633,241400,2020-01-14 08:52:29,normal,443,7294,-102
26689134,241400,2020-01-13 05:01:51,normal,1461,7396,-102
26674523,241400,2020-01-12 05:15:38,normal,1461,7498,-102
26658602,241400,2020-01-11 05:12:11,normal,1461,7600,-102
26635283,241400,2020-01-10 05:01:07,normal,1461,7702,-102
26611776,241400,2020-01-09 05:07:07,normal,1461,7804,-102
26586785,241400,2020-01-08 05:14:32,normal,1461,7906,-102
26562279,241400,2020-01-07 05:14:57,normal,1461,8008,-102
26546937,241400,2020-01-06 04:47:31,normal,1461,8110,-102
26534481,241400,2020-01-05 04:54:54,normal,1461,8212,-102
26523855,241400,2020-01-04 09:15:01,normal,231,8314,-102
26494979,241400,2020-01-03 05:10:16,normal,1461,8416,-102
26474167,241400,2020-01-02 04:47:23,normal,1461,8518,-102
26462067,241400,2020-01-01 04:57:27,normal,1461,8620,-102
26443317,241400,2019-12-31 04:47:27,normal,1461,8722,-102
26430650,241400,2019-12-30 06:28:37,normal,231,8824,-102
26423310,241400,2019-12-29 05:27:08,normal,1461,8926,-102
26407848,241400,2019-12-28 05:27:10,normal,1461,9028,-102
26395260,241400,2019-12-27 04:54:01,normal,1461,9130,-102
26384803,241400,2019-12-26 05:10:01,normal,1461,9232,-102
26370210,241400,2019-12-25 04:57:55,normal,1461,9334,-102
26348824,241400,2019-12-24 05:14:59,normal,1461,9436,-102
26334502,241400,2019-12-23 05:06:16,normal,1461,9538,-70
26307506,241400,2019-12-21 05:30:43,normal,1461,9608,-134
26306347,241400,2019-12-21 05:10:37,normal,1461,9742,-102
26288199,241400,2019-12-20 09:37:21,normal,443,9844,-55
26254490,241400,2019-12-19 09:22:51,normal,443,9899,-29
26236752,241400,2019-12-18 11:25:04,normal,443,9928,36
26209238,241400,2019-12-17 09:29:44,normal,443,9892,-35
26173007,241400,2019-12-14 21:30:35,normal,443,9927,70
26166232,241400,2019-12-14 09:36:38,normal,443,9857,0
26151980,241400,2019-12-13 21:25:33,normal,231,9857,803
26137429,241400,2019-12-13 09:36:10,normal,443,9054,0
26124033,241400,2019-12-12 21:04:28,normal,231,9054,730
26111340,241400,2019-12-12 09:36:46,normal,443,8324,0
26097608,241400,2019-12-11 21:16:57,normal,231,8324,664
26083647,241400,2019-12-11 09:37:25,normal,443,7660,0
26052449,241400,2019-12-09 21:16:59,normal,231,7660,604
26042020,241400,2019-12-09 09:22:31,normal,443,7056,4938
26014717,241400,2019-12-07 09:31:48,normal,58,2118,7
25992748,241400,2019-12-06 11:39:54,normal,58,2111,-2
25958996,241400,2019-12-05 08:52:05,normal,58,2113,1
25933785,241400,2019-12-04 10:51:49,normal,58,2112,6
25895214,241400,2019-12-03 11:18:30,normal,58,2106,-19
25813605,241400,2019-11-30 09:30:06,normal,58,2125,24
25782159,241400,2019-11-29 11:07:42,normal,58,2101,-12
25710834,241400,2019-11-27 11:19:29,normal,58,2113,-13
25621327,241400,2019-11-23 08:58:49,normal,58,2126,1
25601654,241400,2019-11-22 11:13:05,normal,58,2125,18
25567400,241400,2019-11-21 11:31:37,normal,58,2107,-14
25524439,241400,2019-11-19 11:32:15,normal,58,2121,10
25475259,241400,2019-11-16 07:46:23,normal,58,2111,9
25455110,241400,2019-11-15 09:45:09,normal,58,2102,-4
25431407,241400,2019-11-14 11:11:49,normal,58,2106,-14
25408479,241400,2019-11-13 11:12:54,normal,58,2120,-2
25336534,241400,2019-11-10 11:08:21,normal,58,2122,-393
25308119,241400,2019-11-09 08:30:12,normal,58,2515,-330
25287384,241400,2019-11-08 11:32:52,normal,58,2845,-2587
25270871,241400,2019-11-08 05:04:39,normal,1461,5432,2561
25160737,241400,2019-11-02 09:02:24,normal,58,2871,-25
25135820,241400,2019-11-01 10:45:30,normal,58,2896,1
25110205,241400,2019-10-31 10:44:54,normal,58,2895,-8
25087143,241400,2019-10-30 10:44:34,normal,58,2903,19
25060563,241400,2019-10-29 10:45:53,normal,58,2884,6
25008389,241400,2019-10-26 07:30:09,normal,58,2878,14
24995704,241400,2019-10-25 11:08:19,normal,58,2864,-11
24971027,241400,2019-10-24 11:02:59,normal,58,2875,-171
24948194,241400,2019-10-23 11:06:45,normal,58,3046,6
24926632,241400,2019-10-22 11:44:05,normal,58,3040,-17
24867846,241400,2019-10-19 08:50:22,normal,58,3057,9
24850808,241400,2019-10-18 11:06:42,normal,58,3048,14
24825707,241400,2019-10-17 11:17:17,normal,58,3034,24
24800665,241400,2019-10-16 11:05:05,normal,58,3010,5
24772691,241400,2019-10-15 09:34:36,normal,58,3005,3
24729682,241400,2019-10-12 08:58:13,normal,58,3002,-5
24687659,241400,2019-10-10 11:00:11,normal,58,3007,3
24666188,241400,2019-10-09 11:03:49,normal,58,3004,2
24644204,241400,2019-10-08 11:07:56,normal,58,3002,14
24607234,241400,2019-10-06 11:02:55,normal,58,2988,-1
24590860,241400,2019-10-05 09:04:36,normal,58,2989,-7
24415568,241400,2019-10-04 09:05:28,normal,58,2996,7
24389030,241400,2019-10-03 11:02:43,normal,58,2989,14
24368838,241400,2019-10-02 14:09:07,normal,58,2975,16
24334023,241400,2019-10-01 11:46:56,normal,58,2959,-6
24276166,241400,2019-09-28 09:00:10,normal,58,2965,-6
24237192,241400,2019-09-26 10:52:11,normal,58,2971,3
24213630,241400,2019-09-25 11:17:58,normal,58,2968,-15
24190038,241400,2019-09-24 11:45:25,normal,58,2983,9
24140614,241400,2019-09-21 11:15:50,normal,58,2974,15
24117622,241400,2019-09-20 10:50:16,normal,58,2959,1
24098820,241400,2019-09-19 12:03:58,normal,58,2958,5
24077126,241400,2019-09-18 11:55:09,normal,58,2953,-8
24054687,241400,2019-09-17 14:14:39,normal,58,2961,-4
23994791,241400,2019-09-14 09:20:49,normal,58,2965,18
23977957,241400,2019-09-13 14:15:25,normal,58,2947,-18
23927327,241400,2019-09-11 11:13:27,normal,58,2965,14
23895589,241400,2019-09-10 11:30:25,normal,58,2951,-16
23837751,241400,2019-09-07 09:23:38,normal,58,2967,-3
23822440,241400,2019-09-06 14:16:14,normal,58,2970,-15
23798323,241400,2019-09-05 14:20:33,normal,58,2985,-12
23768838,241400,2019-09-04 09:35:49,normal,58,2997,12
23747673,241400,2019-09-03 18:30:13,normal,58,2985,-18
23677142,241400,2019-08-30 12:01:42,normal,58,3003,9
23638794,241400,2019-08-29 11:37:14,normal,58,2994,6
23592437,241400,2019-08-28 11:46:05,normal,58,2988,9
23548100,241400,2019-08-25 11:13:44,normal,58,2979,-1
23531306,241400,2019-08-24 09:34:04,normal,58,2980,7
23513612,241400,2019-08-23 14:19:24,normal,58,2973,3
23492291,241400,2019-08-22 12:03:44,normal,58,2970,-12
23475039,241400,2019-08-21 11:36:24,normal,58,2982,1
23433706,241400,2019-08-18 09:06:20,normal,58,2981,-1
23424829,241400,2019-08-17 09:10:28,normal,58,2982,-15
23409611,241400,2019-08-16 11:17:42,normal,58,2997,4
23389126,241400,2019-08-15 11:40:47,normal,58,2993,-1
23371577,241400,2019-08-14 11:09:49,normal,58,2994,3
23349121,241400,2019-08-13 12:30:41,normal,58,2991,12
23309487,241400,2019-08-10 09:15:32,normal,58,2979,-18
23293681,241400,2019-08-09 11:10:24,normal,58,2997,6
23271705,241400,2019-08-08 10:59:21,normal,58,2991,13
23252425,241400,2019-08-07 11:19:20,normal,58,2978,-6
23231688,241400,2019-08-06 11:18:02,normal,58,2984,19
23187494,241400,2019-08-03 09:13:45,normal,58,2965,30
23170131,241400,2019-08-02 14:09:06,normal,58,2935,10
23136593,241400,2019-08-01 09:14:58,normal,58,2925,12
23118275,241400,2019-07-31 11:11:42,normal,58,2913,14
23098310,241400,2019-07-30 11:02:02,normal,58,2899,1
23074549,241400,2019-07-28 08:57:25,normal,58,2898,-1
23061549,241400,2019-07-27 09:04:44,normal,58,2899,25
23047770,241400,2019-07-26 14:15:35,normal,58,2874,-9
23023870,241400,2019-07-25 14:17:15,normal,58,2883,-13
22998527,241400,2019-07-24 11:13:34,normal,58,2896,16
22977656,241400,2019-07-23 11:10:12,normal,58,2880,4
22937401,241400,2019-07-20 09:15:30,normal,58,2876,-9
22920828,241400,2019-07-19 11:10:16,normal,58,2885,6
22898856,241400,2019-07-18 11:10:46,normal,58,2879,9
22876846,241400,2019-07-17 11:09:51,normal,58,2870,-9
22856736,241400,2019-07-16 11:06:14,normal,58,2879,1
22843299,241400,2019-07-15 11:06:43,normal,58,2878,2
22818095,241400,2019-07-13 09:10:05,normal,58,2876,-4
22797348,241400,2019-07-12 10:59:21,normal,58,2880,-19
22777240,241400,2019-07-11 11:12:12,normal,58,2899,-2
22756149,241400,2019-07-10 11:13:12,normal,58,2901,4
22731037,241400,2019-07-09 11:16:20,normal,58,2897,16
22705839,241400,2019-07-07 11:03:28,normal,58,2881,-1
22694396,241400,2019-07-06 08:59:57,normal,58,2882,1
22678578,241400,2019-07-05 11:09:35,normal,58,2881,-9
22660798,241400,2019-07-04 14:14:05,normal,58,2890,-3
22639101,241400,2019-07-03 14:15:42,normal,58,2893,-4
22613539,241400,2019-07-02 14:13:58,normal,58,2897,-3
22565653,241400,2019-06-29 09:11:48,normal,58,2900,2
22547011,241400,2019-06-28 11:10:11,normal,58,2898,4
22522723,241400,2019-06-27 11:02:50,normal,58,2894,-3
22502521,241400,2019-06-26 11:08:38,normal,58,2897,6
22476892,241400,2019-06-25 11:13:14,normal,58,2891,-6
22454457,241400,2019-06-23 11:08:54,normal,58,2897,-1
22442552,241400,2019-06-22 09:16:41,normal,58,2898,6
22420543,241400,2019-06-21 11:15:33,normal,58,2892,-34
22400924,241400,2019-06-20 11:03:04,normal,58,2926,1
22378979,241400,2019-06-19 11:14:11,normal,58,2925,-5
22361166,241400,2019-06-18 11:10:01,normal,58,2930,6
22306043,241400,2019-06-14 11:07:19,normal,58,2924,-2
22280793,241400,2019-06-13 11:08:44,normal,58,2926,3
22266507,241400,2019-06-12 14:19:29,normal,58,2923,-8
22215670,241400,2019-06-08 23:02:10,normal,58,2931,-3
22196912,241400,2019-06-07 14:08:19,normal,58,2934,7
22157072,241400,2019-06-05 14:06:44,normal,58,2927,2
22135148,241400,2019-06-04 14:04:50,normal,58,2925,1
22068811,241400,2019-05-30 11:48:32,normal,58,2924,18
22045074,241400,2019-05-29 11:49:04,normal,58,2906,-11
22023494,241400,2019-05-28 11:47:54,normal,58,2917,-1
21966311,241400,2019-05-24 11:29:26,normal,58,2918,-1
21943773,241400,2019-05-23 11:27:22,normal,58,2919,-10
21927148,241400,2019-05-22 11:22:25,normal,58,2929,-3
21908536,241400,2019-05-21 11:43:43,normal,58,2932,14
21874135,241400,2019-05-18 09:42:00,normal,58,2918,-291
21860235,241400,2019-05-17 11:44:19,normal,58,3209,-14
21825942,241400,2019-05-15 14:36:04,normal,58,3223,-6
21800601,241400,2019-05-14 14:30:37,normal,58,3229,-2
21760444,241400,2019-05-11 11:41:44,normal,58,3231,4
21741012,241400,2019-05-10 11:48:11,normal,58,3227,-7
21715909,241400,2019-05-09 11:48:36,normal,58,3234,17
21646152,241400,2019-05-04 09:16:23,normal,58,3217,36
21591444,241400,2019-05-01 12:05:53,normal,58,3181,-7
21573388,241400,2019-04-30 11:36:03,normal,58,3188,7
21551380,241400,2019-04-29 10:09:00,normal,58,3181,30
21417973,241400,2019-04-19 11:43:13,normal,58,3151,-88
21347750,241400,2019-04-14 11:54:21,normal,58,3239,4
21298923,241400,2019-04-11 11:42:25,normal,58,3235,-13
21275674,241400,2019-04-10 11:48:35,normal,58,3248,-11
