parent,title_no,internal_doc_type,image_url,description,title,title_phonetic,url,tags,path,_version_,internal_doc_id,popularity,root,alias,title_edge_ngram,id,alias_no,adult,last_modified,parents
Bad,Dusjkabinett,category,/1718/1718006/original.52x75!m.jpg,126 produkter,Dusjkabinett,Dusjkabinett,/kategorier/dusjkabinett,products,Bygg og verktøy>Bad>Dusjkabinett,1717733687516200960,10313,3036,Bygg og verktøy,,Dusjkabinett,10313,,false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Bad"
Bad,Dusjsett,category,/1720/1720398/original.30x75!m.jpg,37 produkter,Dusjsett,Dusjsett,/kategorier/dusjsett,products,Bygg og verktøy>Bad>Dusjsett,1717733687516200961,10312,1503,Bygg og verktøy,,Dusjsett,10312,,false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Bad"
TV og hjemmekino,DVD-spiller,category,/25/25367/e_dv8400_lrg.256x75!m.gif,35 produkter,DVD-spiller,DVD-spiller,/kategorier/dvd-spiller,products,Lyd og bilde>TV og hjemmekino>DVD-spiller,1717733687516200962,96,2338,Lyd og bilde,"blu-ray,bluray,player",DVD-spiller,96,"blu-ray,bluray,player",false,2021-11-29T04:01:40.011Z,"Lyd og bilde,TV og hjemmekino"
Skjermkabler,DVI-kabel,category,/2991/2991865/original.110x75!m.jpg,145 produkter,DVI-kabel,DVI-kabel,/kategorier/dvi-kabel,filter,Data>Datatilbehør>Kabler (signal og datakabler)>Skjermkabler>DVI-kabel,1717733687517249536,12457,1458,Data,,DVI-kabel,12457,,false,2021-11-29T04:01:40.011Z,"Data,Datatilbehør,Kabler (signal og datakabler),Skjermkabler"
Tekstil,Dyne,category,/3025/3025300/original.130x75!m.jpg,73 produkter,Dyne,Dyne,/kategorier/dyne,products,Hjem og husholdning>Tekstil>Dyne,1717733687517249537,12696,2983,Hjem og husholdning,,Dyne,12696,,false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Tekstil"
Sengetøy,Dynetrekk,category,/3023/3023716/original.118x75!m.jpg,53 produkter,Dynetrekk,Dynetrekk,/kategorier/dynetrekk,products,Hjem og husholdning>Tekstil>Sengetøy>Dynetrekk,1717733687517249538,12683,1136,Hjem og husholdning,,Dynetrekk,12683,,false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Tekstil,Sengetøy"
false,Dyreutstyr,category,/3149/3149899/julius_k9_idc_hundpowersele_strl_1_jeansbl_14855-45952043-57231923-org.94x75!m.jpg,2690 produkter,Dyreutstyr,Dyreutstyr,/kategorier/dyreutstyr,categories,Dyreutstyr,1717733687517249539,12254,4561,false,,Dyreutstyr,12254,,false,2021-11-29T04:01:40.011Z,
Beslag,Dørbeslag,category,/3273/3273834/i.58x75!m.jpg,213 produkter,Dørbeslag,Dørbeslag,/kategorier/doerbeslag,categories,Bygg og verktøy>Beslag>Dørbeslag,1717733687517249540,13750,1354,Bygg og verktøy,,Dørbeslag,13750,,false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Beslag"
Dørhåndtak og dørvrider,Dørhåndtak innerdør,category,/3272/3272496/innerdorvrider-nibu-an-121__bb0d7be7-da6a-4bc0-aa18-2fea9c30b235.226x75!m.jpg,105 produkter,Dørhåndtak innerdør,Dørhåndtak innerdør,/kategorier/doerhaandtak-innerdoer,filter,Bygg og verktøy>Beslag>Dørbeslag>Dørhåndtak og dørvrider>Dørhåndtak innerdør,1717733687518298112,13744,1323,Bygg og verktøy,,Dørhåndtak innerdør,13744,,false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Beslag,Dørbeslag,Dørhåndtak og dørvrider"
Dørbeslag,Dørhåndtak og dørvrider,category,/3271/3271917/innerdorvrider-nibu-an-z89__137a9b60-bd97-4bd4-97d9-909b1e200119.234x75!m.jpg,105 produkter,Dørhåndtak og dørvrider,Dørhåndtak og dørvrider,/kategorier/doerhaandtak-og-doervrider,products,Bygg og verktøy>Beslag>Dørbeslag>Dørhåndtak og dørvrider,1717733687518298113,13743,1323,Bygg og verktøy,,Dørhåndtak og dørvrider,13743,,false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Beslag,Dørbeslag"
Dørhåndtak og dørvrider,Dørhåndtak ytterdør,category,/3271/3271969/ytterdorvrider-nibu-a-707__7f95b28f-1bc3-4883-83a9-2a156906be20.122x75!m.jpg,105 produkter,Dørhåndtak ytterdør,Dørhåndtak ytterdør,/kategorier/doerhaandtak-ytterdoer,filter,Bygg og verktøy>Beslag>Dørbeslag>Dørhåndtak og dørvrider>Dørhåndtak ytterdør,1717733687518298114,13745,1323,Bygg og verktøy,,Dørhåndtak ytterdør,13745,,false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Beslag,Dørbeslag,Dørhåndtak og dørvrider"
Tekstil,Dørmatte,category,/3023/3023371/original.114x75!m.jpg,59 produkter,Dørmatte,Dørmatte,/kategorier/dormatte,products,Hjem og husholdning>Tekstil>Dørmatte,1717733687519346688,12284,1630,Hjem og husholdning,,Dørmatte,12284,,false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Tekstil"
Kjøkkenutstyr,Dørslag,category,/2900/2900601/original.138x75!m.jpg,24 produkter,Dørslag,Dørslag,/kategorier/dorslag,products,Hjem og husholdning>Kjøkken>Kjøkkenutstyr>Dørslag,1717733687519346689,12038,1110,Hjem og husholdning,colander,Dørslag,12038,colander,false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Kjøkken,Kjøkkenutstyr"
Dørbeslag,Dørstopper,category,/3274/3274813/i.72x75!m.jpg,51 produkter,Dørstopper,Dørstopper,/kategorier/doerstopper,products,Bygg og verktøy>Beslag>Dørbeslag>Dørstopper,1717733687519346690,13758,1058,Bygg og verktøy,,Dørstopper,13758,,false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Beslag,Dørbeslag"
Musikkinstrumenter,Effektpedal,category,/2872/2872854/original.76x75!m.jpg,100 produkter,Effektpedal,Effektpedal,/kategorier/effektpedal,products,Lyd og bilde>Lydproduksjon og studio>Musikkinstrumenter>Effektpedal,1717733687519346691,11937,1070,Lyd og bilde,"chorus,delay,effektpedaler,gitarpedal,overdrive,reverb",Effektpedal,11937,"effektpedaler,overdrive,reverb,chorus,delay,gitarpedal",false,2021-11-29T04:01:40.011Z,"Lyd og bilde,Lydproduksjon og studio,Musikkinstrumenter"
Kjøkkenapparater,Eggkoker,category,/2893/2893408/original.52x75!m.jpg,61 produkter,Eggkoker,Eggkoker,/kategorier/eggkoker,products,Hjem og husholdning>Kjøkken>Kjøkkenapparater>Eggkoker,1717733687520395264,12029,1569,Hjem og husholdning,"egg,koke,koker",Eggkoker,12029,"egg,koker,koke,egg",false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Kjøkken,Kjøkkenapparater"
Intimprodukter,Eggløsningstest,category,/3001/3001720/original.34x75!m.jpg,8 produkter,Eggløsningstest,Eggløsningstest,/kategorier/eggloesningstest,products,Skjønnhet og helse>Apotek>Intimprodukter>Eggløsningstest,1717733687520395265,12535,1037,Skjønnhet og helse,,Eggløsningstest,12535,,false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Apotek,Intimprodukter"
Fiske,Ekkolodd,category,/3263/3263065/original.76x75!m.jpg,51 produkter,Ekkolodd,Ekkolodd,/kategorier/ekkolodd,products,Sport og friluftsliv>Fiske>Ekkolodd,1717733687520395266,11196,1646,Sport og friluftsliv,,Ekkolodd,11196,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske"
Harddisk og SSD,Ekstern harddisk,category,/3000/3000021/original.172x75!m.jpg,2186 produkter,Ekstern harddisk,Ekstern harddisk,/kategorier/ekstern-harddisk,filter,Data>Lagring>Harddisk og SSD>Ekstern harddisk,1717733687521443840,12517,17287,Data,,Ekstern harddisk,12517,,false,2021-11-29T04:01:40.011Z,"Data,Lagring,Harddisk og SSD"
Datatilbehør,Eksterne harddisker,category,/951/951630/original.64x75!m.jpg,,Eksterne harddisker,Eksterne harddisker,/kategorier/harddisk-og-ssd?f[10339][]=Ekstern,pointer,Data>Datatilbehør>Eksterne harddisker,1717733687521443841,11028,1000,Data,,Eksterne harddisker,11028,,false,2021-11-29T04:01:40.011Z,"Data,Datatilbehør"
Gitar,El gitar,category,/1488/1488284/elektrisk%20gitar.76x75!m.jpg,123 produkter,El gitar,El gitar,/kategorier/el-gitar,products,Lyd og bilde>Lydproduksjon og studio>Musikkinstrumenter>Gitar>El gitar,1717733687522492416,11247,1408,Lyd og bilde,"electric guitar,elektrisk gitar,elgitar,elguitar",El gitar,11247,"elgitar,electric guitar,elguitar,elektrisk gitar",false,2021-11-29T04:01:40.011Z,"Lyd og bilde,Lydproduksjon og studio,Musikkinstrumenter,Gitar"
Sykkel og sykkelutstyr,El-sykkel,category,/1671/1671803/original.130x75!m.jpg,250 produkter,El-sykkel,El-sykkel,/kategorier/el-sykkel,products,Sport og friluftsliv>Sykkel og sykkelutstyr>El-sykkel,1717733687522492417,11417,4374,Sport og friluftsliv,"bicycle,bike,bikes,bysykkel,citybike,cycle,el-sykler,electric,elektrisk,elsykkel,elsykler,sykkel,sykler",El-sykkel,11417,"sykler,elektrisk,sykkel,elsykler,el-sykler,electric,bike,bikes,cycle,bicycle,bysykkel,citybike,elsykkel",false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Sykkel og sykkelutstyr"
Grill,Elektrisk grill,category,/2969/2969087/original.122x75!m.jpg,808 produkter,Elektrisk grill,Elektrisk grill,/kategorier/elektrisk-grill,filter,Hage og utemiljø>Terrasse og grill>Grill>Elektrisk grill,1717733687522492418,12274,20919,Hage og utemiljø,,Elektrisk grill,12274,,false,2021-11-29T04:01:40.011Z,"Hage og utemiljø,Terrasse og grill,Grill"
Varmeovn,Elektrisk peis,category,/3018/3018348/original.114x75!m.png,655 produkter,Elektrisk peis,Elektrisk peis,/kategorier/elektrisk-peis,filter,Hjem og husholdning>Varme og klima>Varmeovn>Elektrisk peis,1717733687522492419,12614,18664,Hjem og husholdning,,Elektrisk peis,12614,,false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Varme og klima,Varmeovn"
Sykkel og sykkelutstyr,Elektrisk sparkesykkel,category,/2966/2966892/original.76x75!m.jpg,148 produkter,Elektrisk sparkesykkel,Elektrisk sparkesykkel,/kategorier/elektrisk-sparkesykkel,products,Sport og friluftsliv>Sykkel og sykkelutstyr>Elektrisk sparkesykkel,1717733687523540992,12252,13538,Sport og friluftsliv,elsparkesykkel,Elektrisk sparkesykkel,12252,elsparkesykkel,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Sykkel og sykkelutstyr"
Munn og tann,Elektrisk tannbørste,category,/1714/1714406/original.56x75!m.jpg,174 produkter,Elektrisk tannbørste,Elektrisk tannbørste,/kategorier/elektrisk-tannborste,products,Skjønnhet og helse>Apotek>Munn og tann>Elektrisk tannbørste,1717733687523540993,11305,18043,Skjønnhet og helse,"tannbørster,tannkost",Elektrisk tannbørste,11305,"tannkost,tannbørster",false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Apotek,Munn og tann"
Bygg og verktøy,Elektro,category,/1595/1595320/stikkontakt.52x75!m.png,1854 produkter,Elektro,Elektro,/kategorier/elektro,categories,Bygg og verktøy>Elektro,1717733687523540994,11260,47863,Bygg og verktøy,"elektroinstallasjon,elektroutstyr,installasjonsmateriell,strøm",Elektro,11260,"strøm,elektroutstyr,installasjonsmateriell,elektroinstallasjon",false,2021-11-29T04:01:40.011Z,Bygg og verktøy
Sikkerhet og overvåkning,Elektronisk dørlås,category,/3028/3028121/original.42x75!m.jpg,973 produkter,Elektronisk dørlås,Elektronisk dørlås,/kategorier/elektronisk-doerlaas,filter,Bygg og verktøy>Elektro>Smarthus>Sikkerhet og overvåkning>Elektronisk dørlås,1717733687523540995,12721,44804,Bygg og verktøy,"kodelås,smartlås",Elektronisk dørlås,12721,"smartlås,kodelås",false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Elektro,Smarthus,Sikkerhet og overvåkning"
Verktøy,Elektroverktøy,category,/2578/2578707/original.58x75!m.jpg,3817 produkter,Elektroverktøy,Elektroverktøy,/kategorier/elektroverktoy,categories,Bygg og verktøy>Verktøy>Elektroverktøy,1717733687524589568,11888,11977,Bygg og verktøy,"el,eleektrisk,verktøy",Elektroverktøy,11888,"el,verktøy,eleektrisk,verktøy",false,2021-11-29T04:01:40.011Z,"Bygg og verktøy,Verktøy"
Treningsapparat,Ellipsemaskin og crosstrainer,category,/3210/3210078/gymstick-ftr-90-crosstrainer.64x75!m.jpg,114 produkter,Ellipsemaskin og crosstrainer,Ellipsemaskin og crosstrainer,/kategorier/ellipsemaskin-og-crosstrainer,products,Sport og friluftsliv>Trening>Treningsapparat>Ellipsemaskin og crosstrainer,1717733687524589569,11971,1488,Sport og friluftsliv,crosstrainer,Ellipsemaskin og crosstrainer,11971,crosstrainer,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Trening,Treningsapparat"
Sportsernæring,Energidrikk,category,/3227/3227049/limitless-focus-shot-60ml-energy-drink-01-p.40x75!m.png,26 produkter,Energidrikk,Energidrikk,/kategorier/energidrikk,products,Sport og friluftsliv>Trening>Sportsernæring>Energidrikk,1717733687524589570,13550,1655,Sport og friluftsliv,energi drikk,Energidrikk,13550,energi drikk,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Trening,Sportsernæring"
Rengjøring,Engangshansker,category,/3098/3098233/WEB_Image%20Tegera%20Classic%20Engangshanske%20100stk%20St%C3%B8r%20372141x-1744855059.40x75!m.jpg,29 produkter,Engangshansker,Engangshansker,/kategorier/engangshansker,products,Hjem og husholdning>Rengjøring>Engangshansker,1717733687525638144,12935,1296,Hjem og husholdning,engangshanske,Engangshansker,12935,engangshanske,false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Rengjøring"
Seng,Enkeltseng,category,/3139/3139667/sengeramme-rosa-metall-90x200-cm-rosa-1811286.98x75!m.jpg,433 produkter,Enkeltseng,Enkeltseng,/kategorier/enkeltseng,filter,Hjem og husholdning>Møbler>Seng>Enkeltseng,1717733687525638145,13104,1714,Hjem og husholdning,,Enkeltseng,13104,,false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Møbler,Seng"
Hårfjerning,Epilator,category,/1718/1718374/original.36x75!m.jpg,85 produkter,Epilator,Epilator,/kategorier/epilator,products,Skjønnhet og helse>Hårfjerning>Epilator,1717733687525638146,11301,2177,Skjønnhet og helse,"barberhøvel,barbermaskiner,bikinitrimmer,epilatorer,ladyshaver,ladyshaves,silk-épil",Epilator,11301,"ladyshaver,ladyshaves,barbermaskiner,barberhøvel,epilatorer,bikinitrimmer,silk-épil",false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Hårfjerning"
Planting og hagestell,Espalier og plantestøtte,category,/3231/3231727/i.26x75!m.jpg,29 produkter,Espalier og plantestøtte,Espalier og plantestøtte,/kategorier/espalier-og-plantestoette,products,Hage og utemiljø>Planting og hagestell>Espalier og plantestøtte,1717733687526686720,13576,1003,Hage og utemiljø,,Espalier og plantestøtte,13576,,false,2021-11-29T04:01:40.011Z,"Hage og utemiljø,Planting og hagestell"
"Skriver, skanner og tilbehør",Etikettskriver,category,/1395/1395930/etikettskriver.100x75!m.jpg,65 produkter,Etikettskriver,Etikettskriver,/kategorier/etikettskriver,products,"Data>Skriver, skanner og tilbehør>Etikettskriver",1717733687526686721,11199,1965,Data,"etikett,printer,printere,skriver,skrivere",Etikettskriver,11199,"printer,skriver,skrivere,printere,etikett",false,2021-11-29T04:01:40.011Z,"Data,Skriver\, skanner og tilbehør"
Data,Ettkortsdatamaskin,category,/1486/1486909/ettkortsdatamasin.132x75!m.jpg,18 produkter,Ettkortsdatamaskin,Ettkortsdatamaskin,/kategorier/ettkortsdatamaskin,products,Data>Ettkortsdatamaskin,1717733687526686722,11241,4259,Data,"enkortsdata,enkortsmaskin,ettkortsmaskin,knøttemaskin,knøttepc,miniatyr-PC,småpc",Ettkortsdatamaskin,11241,"ettkortsmaskin,enkortsmaskin,knøttemaskin,knøttepc,enkortsdata,småpc,miniatyr-PC",false,2021-11-29T04:01:40.011Z,Data
Hårpleie,Extensions,category,/3116/3116901/rapunzel-hartrans-european-12-golden-brown-50cm-1011-303-0034_1.60x75!m.jpg,64 produkter,Extensions,Extensions,/kategorier/extensions,products,Skjønnhet og helse>Hårpleie>Extensions,1717733687527735296,12997,1138,Skjønnhet og helse,løshår,Extensions,12997,løshår,false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Hårpleie"
"Øyne",Eyeliner,category,/1677/1677673/original.20x75!m.jpg,157 produkter,Eyeliner,Eyeliner,/kategorier/eyeliner,products,Skjønnhet og helse>Sminke>Øyne>Eyeliner,1717733687527735297,11437,1094,Skjønnhet og helse,"kajal,sminke,øyepenn",Eyeliner,11437,"kajal,øyepenn,sminke",false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Sminke,Øyne"
Bøker,Faglitteratur,category,/3019/3019154/original.54x75!m.jpg,5012 produkter,Faglitteratur,Faglitteratur,/kategorier/faglitteratur,filter,Bøker>Faglitteratur,1717733687527735298,12625,4291,Bøker,"pensum,pensumbok",Faglitteratur,12625,"pensum,pensumbok",false,2021-11-29T04:01:40.011Z,Bøker
Sakprosa,Familie og helse,category,/3020/3020501/original.54x75!m.jpg,5012 produkter,Familie og helse,Familie og helse,/kategorier/familie-og-helse,filter,Bøker>Sakprosa>Familie og helse,1717733687528783872,12657,4291,Bøker,,Familie og helse,12657,,false,2021-11-29T04:01:40.011Z,"Bøker,Sakprosa"
Skjønnlitteratur,Fantasy og science fiction,category,/3020/3020424/original.48x75!m.jpg,5012 produkter,Fantasy og science fiction,Fantasy og science fiction,/kategorier/fantasy-og-science-fiction,filter,Bøker>Skjønnlitteratur>Fantasy og science fiction,1717733687528783873,12652,4291,Bøker,,Fantasy og science fiction,12652,,false,2021-11-29T04:01:40.011Z,"Bøker,Skjønnlitteratur"
Datatilbehør,Farge- og skjermkalibrering,category,/20/20667/colorvision_spyder2pro_1.112x75!m.jpg,6 produkter,Farge- og skjermkalibrering,Farge- og skjermkalibrering,/kategorier/farge--og-skjermkalibrering,products,Data>Datatilbehør>Farge- og skjermkalibrering,1717733687528783874,92,1176,Data,,Farge- og skjermkalibrering,92,,false,2021-11-29T04:01:40.011Z,"Data,Datatilbehør"
Sykkel,Fatbike,category,/2966/2966252/original.132x75!m.jpg,1627 produkter,Fatbike,Fatbike,/kategorier/fatbike,filter,Sport og friluftsliv>Sykkel og sykkelutstyr>Sykkel>Fatbike,1717733687529832448,12238,4946,Sport og friluftsliv,,Fatbike,12238,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Sykkel og sykkelutstyr,Sykkel"
Måleapparater,Febertermometer,category,/1720/1720905/original.80x75!m.jpg,82 produkter,Febertermometer,Febertermometer,/kategorier/febertermometer,products,Skjønnhet og helse>Apotek>Måleapparater>Febertermometer,1717733687529832449,11693,3908,Skjønnhet og helse,"febermåler,termometer",Febertermometer,11693,"termometer,febermåler",false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Apotek,Måleapparater"
Hagemaskiner,Feiemaskin,category,/1687/1687062/original.80x75!m.jpg,23 produkter,Feiemaskin,Feiemaskin,/kategorier/feiemaskin,products,Hage og utemiljø>Hagemaskiner>Feiemaskin,1717733687529832450,11493,1173,Hage og utemiljø,manuell,Feiemaskin,11493,manuell,false,2021-11-29T04:01:40.011Z,"Hage og utemiljø,Hagemaskiner"
Langrennski,Felleski,category,/3287/3287169/fischer-twin-skin-performance-blue-medium-blue.6x75!m.jpg,524 produkter,Felleski,Felleski,/kategorier/felleski,filter,Sport og friluftsliv>Vintersport>Ski>Langrennski>Felleski,1717733687529832451,12716,10633,Sport og friluftsliv,,Felleski,12716,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Vintersport,Ski,Langrennski"
Søvn og overnatting,Feltseng,category,/3214/3214056/i.142x75!m.jpg,14 produkter,Feltseng,Feltseng,/kategorier/feltseng,products,Sport og friluftsliv>Friluftsliv>Søvn og overnatting>Feltseng,1717733687530881024,12687,1318,Sport og friluftsliv,campingseng,Feltseng,12687,campingseng,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Friluftsliv,Søvn og overnatting"
Kjole og skjørt,Festdrakt,category,/2982/2982633/original.34x75!m.jpg,2036 produkter,Festdrakt,Festdrakt,/kategorier/festdrakt,filter,Klær og sko>Kjole og skjørt>Festdrakt,1717733687530881025,12319,2148,Klær og sko,,Festdrakt,12319,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Kjole og skjørt"
Kjole og skjørt,Festkjole,category,/2982/2982580/original.46x75!m.jpg,2036 produkter,Festkjole,Festkjole,/kategorier/festkjole,filter,Klær og sko>Kjole og skjørt>Festkjole,1717733687530881026,12313,2148,Klær og sko,,Festkjole,12313,,false,2021-11-29T04:01:40.011Z,"Klær og sko,Kjole og skjørt"
Diverse leker,Fidget Spinner,category,/1992/1992297/original.88x75!m.jpg,368 produkter,Fidget Spinner,Fidget Spinner,/kategorier/fidget-spinner,filter,Foreldre og barn>Leker>Diverse leker>Fidget Spinner,1717733687530881027,11834,3627,Foreldre og barn,"fidget,fidgetspinner,fidjet,hand,spin,spinn,spinner,spinners",Fidget Spinner,11834,"fidgetspinner,fidget,spinners,spinner,spinners,fidjet,spin,hand,spinners,hand,spinner,hand,spinn",false,2021-11-29T04:01:40.011Z,"Foreldre og barn,Leker,Diverse leker"
Spillutstyr,Figurer,category,/1695/1695256/original.66x75!m.jpg,39 produkter,Figurer,Figurer,/kategorier/figurer,products,Gaming>Spillutstyr>Figurer,1717733687531929600,11552,1124,Gaming,,Figurer,11552,,false,2021-11-29T04:01:40.011Z,"Gaming,Spillutstyr"
Hud,Fikseringsspray,category,/2870/2870933/original.76x75!m.jpg,57 produkter,Fikseringsspray,Fikseringsspray,/kategorier/fikseringsspray,products,Skjønnhet og helse>Sminke>Hud>Fikseringsspray,1717733687531929601,11933,1437,Skjønnhet og helse,settingspray,Fikseringsspray,11933,settingspray,false,2021-11-29T04:01:40.011Z,"Skjønnhet og helse,Sminke,Hud"
"Skriver, skanner og tilbehør",Filament,category,/1581/1581534/abs-filaments1.76x75!m.jpg,21 produkter,Filament,Filament,/kategorier/filament,products,"Data>Skriver, skanner og tilbehør>Filament",1717733687531929602,11338,1147,Data,"3d,abs,pla,plastikk",Filament,11338,"3d,plastikk,pla,abs",false,2021-11-29T04:01:40.011Z,"Data,Skriver\, skanner og tilbehør"
Kjøkkenkniv,Fileteringskniv,category,/3233/3233011/24ca089b-6d8b-45b3-b405-e1e28ec660c2.640x59m.300x28!m.jpg,674 produkter,Fileteringskniv,Fileteringskniv,/kategorier/fileteringskniv,filter,Hjem og husholdning>Kjøkken>Kjøkkenkniv>Fileteringskniv,1717733687531929603,13585,5730,Hjem og husholdning,filetkniv,Fileteringskniv,13585,filetkniv,false,2021-11-29T04:01:40.011Z,"Hjem og husholdning,Kjøkken,Kjøkkenkniv"
Film og serie,Film,category,/84/84804/DVD_4.112x75!m.jpg,130 produkter,Film,Film,/kategorier/film,products,Lyd og bilde>Film og serie>Film,1717733687531929604,66,1146,Lyd og bilde,,Film,66,,false,2021-11-29T04:01:40.011Z,"Lyd og bilde,Film og serie"
Lyd og bilde,Film og serie,category,/1398/1398106/thor-blu-ray-cover.58x75!m.jpg,225 produkter,Film og serie,Film og serie,/kategorier/film-og-serie,categories,Lyd og bilde>Film og serie,1717733687532978176,234,1603,Lyd og bilde,,Film og serie,234,,false,2021-11-29T04:01:40.011Z,Lyd og bilde
Sport og friluftsliv,Fiske,category,/3266/3266987/WEB_Image%20738401634.20x75!m.jpg,1982 produkter,Fiske,Fiske,/kategorier/fiske,categories,Sport og friluftsliv>Fiske,1717733687532978177,13662,1840,Sport og friluftsliv,,Fiske,13662,,false,2021-11-29T04:01:40.011Z,Sport og friluftsliv
Fiske,Fiskegarn,category,/3260/3260875/i.62x75!m.jpg,44 produkter,Fiskegarn,Fiskegarn,/kategorier/fiskegarn,products,Sport og friluftsliv>Fiske>Fiskegarn,1717733687532978178,13687,1174,Sport og friluftsliv,,Fiskegarn,13687,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske"
Fiske,Fiskeharpe,category,/3269/3269233/solvkroken-makrellharpa-rykk-miljoharpe-6098cd384d8cf.148x75!m.jpg,29 produkter,Fiskeharpe,Fiskeharpe,/kategorier/fiskeharpe,products,Sport og friluftsliv>Fiske>Fiskeharpe,1717733687532978179,13699,1004,Sport og friluftsliv,harpefiske,Fiskeharpe,13699,harpefiske,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske"
Fiskesnelle,Fiskehjul,category,/3265/3265660/WEB_Image%20-1710230684.40x75!m.jpg,250 produkter,Fiskehjul,Fiskehjul,/kategorier/fiskehjul,filter,Sport og friluftsliv>Fiske>Fiskesnelle>Fiskehjul,1717733687532978180,13724,1383,Sport og friluftsliv,juksesnelle,Fiskehjul,13724,juksesnelle,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske,Fiskesnelle"
Fiske,Fiskeklær og sko,category,/3263/3263071/WEB_Image_convertible_vest_01_803328161.80x75!m.jpg,116 produkter,Fiskeklær og sko,Fiskeklær og sko,/kategorier/fiskeklaer-og-sko,categories,Sport og friluftsliv>Fiske>Fiskeklær og sko,1717733687532978181,13196,1284,Sport og friluftsliv,"Fiskebekledning,fiskebukse,fiskejakke,vadebukse,vadesko",Fiskeklær og sko,13196,"Fiskebekledning,vadebukse,fiskejakke,fiskebukse,vadesko",false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske"
Utstyr til fisk,Fiskemat,category,/3265/3265038/i.38x75!m.jpg,92 produkter,Fiskemat,Fiskemat,/kategorier/fiskemat,products,Dyreutstyr>Utstyr til fisk>Fiskemat,1717733687534026752,13721,1041,Dyreutstyr,,Fiskemat,13721,,false,2021-11-29T04:01:40.011Z,"Dyreutstyr,Utstyr til fisk"
Fiskestang,Fiskesett,category,/3262/3262757/af933ab5ead548ada6c11cc671984617.640x597m.80x75!m.jpg,322 produkter,Fiskesett,Fiskesett,/kategorier/fiskesett,filter,Sport og friluftsliv>Fiske>Fiskestang>Fiskesett,1717733687534026753,13710,1471,Sport og friluftsliv,,Fiskesett,13710,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske,Fiskestang"
Fiske,Fiskesnelle,category,/3266/3266585/WEB_Image%20637811611.62x75!m.jpg,177 produkter,Fiskesnelle,Fiskesnelle,/kategorier/fiskesnelle,products,Sport og friluftsliv>Fiske>Fiskesnelle,1717733687534026754,12990,1383,Sport og friluftsliv,,Fiskesnelle,12990,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske"
Fiske,Fiskesnøre,category,/3255/3255753/i.112x75!m.jpg,155 produkter,Fiskesnøre,Fiskesnøre,/kategorier/fiskesnoere,products,Sport og friluftsliv>Fiske>Fiskesnøre,1717733687534026755,13673,1054,Sport og friluftsliv,"fiskesene,fluesnøre,sene,snøre",Fiskesnøre,13673,"fiskesene,fluesnøre,sene,snøre",false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske"
Fiske,Fiskestang,category,/3263/3263082/WEB_Image_steelhead_azaki_434524542.50x75!m.jpg,298 produkter,Fiskestang,Fiskestang,/kategorier/fiskestang,products,Sport og friluftsliv>Fiske>Fiskestang,1717733687534026756,12975,1471,Sport og friluftsliv,,Fiskestang,12975,,false,2021-11-29T04:01:40.011Z,"Sport og friluftsliv,Fiske"
