id,uuid,event,value,created
375076554,1626113377638,product_view,368552,2021-07-12 20:09:36.000000
375076555,1574850149491,goto,217716,2021-07-12 20:09:36.000000
375076556,1585655651425,product_view,472793,2021-07-12 20:09:36.000000
375076557,1619877073836,offers_view,https://prisguiden.no/tilbud?o=420,2021-07-12 20:09:36.000000
375076558,1626113326122,product_view,251001,2021-07-12 20:09:38.000000
375076559,1625665354516,product_view,285677,2021-07-12 20:09:38.000000
375076560,1626111605716,product_view,498980,2021-07-12 20:09:38.000000
375076561,1626113379573,referrer,Adwords,2021-07-12 20:09:39.000000
375076562,1626113379573,product_view,27531,2021-07-12 20:09:39.000000
375076563,1624761019643,referrer,https://www.google.no,2021-07-12 20:09:40.000000
375076564,1606814948072,referrer,utm_source: pricealert,2021-07-12 20:09:40.000000
375076565,1624761019643,product_view,426779,2021-07-12 20:09:40.000000
375076566,1606814948072,product_view,294856,2021-07-12 20:09:40.000000
375076567,1601627738410,product_view,390469,2021-07-12 20:09:40.000000
375076568,1626113380836,referrer,https://www.google.no,2021-07-12 20:09:40.000000
375076569,1609656979144,offers_view,https://prisguiden.no/tilbud?f%5Bb%5D=1&s=offer_created%20desc&o=120,2021-07-12 20:09:41.000000
375076570,1626113380836,product_view,410035,2021-07-12 20:09:41.000000
375076571,1626113333183,product_view,341132,2021-07-12 20:09:41.000000
375076572,1614451523422,referrer,https://www.google.com/,2021-07-12 20:09:41.000000
375076573,1561437032678,product_view,338896,2021-07-12 20:09:41.000000
375076574,1624371834224,referrer,direct,2021-07-12 20:09:42.000000
375076575,1626113382582,referrer,Adwords,2021-07-12 20:09:42.000000
375076576,1626113384718,referrer,https://www.google.com/,2021-07-12 20:09:43.000000
375076577,1626113379558,referrer,https://www.google.com/,2021-07-12 20:09:43.000000
375076578,1626113379558,product_view,453356,2021-07-12 20:09:43.000000
375076579,1626113383492,referrer,https://www.google.no,2021-07-12 20:09:43.000000
375076580,1626113182898,goto,444934,2021-07-12 20:09:43.000000
375076581,1588228829719,product_view,340433,2021-07-12 20:09:43.000000
375076582,1610880245059,product_view,453305,2021-07-12 20:09:44.000000
375076583,1597842304426,referrer,Adwords,2021-07-12 20:09:44.000000
375076584,1597842304426,product_view,462027,2021-07-12 20:09:44.000000
375076585,1622729245060,product_view,273830,2021-07-12 20:09:44.000000
375076586,0,article_view,227,2021-07-12 20:09:44.000000
375076587,1626113385101,referrer,https://www.google.no,2021-07-12 20:09:45.000000
375076588,1618906386420,referrer,https://www.google.com/,2021-07-12 20:09:45.000000
375076589,1626113385101,product_view,415283,2021-07-12 20:09:45.000000
375076590,1626113339607,goto,395975,2021-07-12 20:09:45.000000
375076591,1618906386420,product_view,470445,2021-07-12 20:09:45.000000
375076592,1609920603524,referrer,direct,2021-07-12 20:09:45.000000
375076593,1576164446583,product_view,511792,2021-07-12 20:09:45.000000
375076594,1626113383492,product_view,122803,2021-07-12 20:09:45.000000
375076595,1626108482106,product_view,238599,2021-07-12 20:09:45.000000
375076596,1604869696964,offers_view,https://prisguiden.no/tilbud?f%5Bb%5D=1&o=300,2021-07-12 20:09:45.000000
375076597,1605339796035,referrer,https://www.google.com/,2021-07-12 20:09:45.000000
375076598,1605339796035,product_view,381709,2021-07-12 20:09:46.000000
375076599,1625731530375,goto,452624,2021-07-12 20:09:46.000000
375076600,1626113386282,referrer,https://www.google.no,2021-07-12 20:09:46.000000
375076601,1622729245060,product_view,273813,2021-07-12 20:09:46.000000
375076602,1625692262555,goto,405117,2021-07-12 20:09:46.000000
375076603,1529512656469,referrer,utm_source: pricealert,2021-07-12 20:09:46.000000
375076604,1529512656469,product_view,294856,2021-07-12 20:09:47.000000
375076605,1626113387234,referrer,https://www.google.no,2021-07-12 20:09:47.000000
375076606,1626113387234,product_view,484534,2021-07-12 20:09:47.000000
375076607,1626107177181,product_view,344673,2021-07-12 20:09:47.000000
375076608,1626113387518,referrer,https://prisguiden.no/kategorier/horselvern?s=offer_best,2021-07-12 20:09:47.000000
375076609,1626113387518,product_view,201637,2021-07-12 20:09:48.000000
375076610,1626113088773,product_view,338575,2021-07-12 20:09:48.000000
375076611,1572629250805,referrer,https://www.google.com/,2021-07-12 20:09:48.000000
375076612,1626113369430,product_view,446937,2021-07-12 20:09:48.000000
375076613,1572629250805,product_view,284802,2021-07-12 20:09:48.000000
375076614,1626113383492,goto,122803,2021-07-12 20:09:48.000000
375076615,1626113314313,goto,342632,2021-07-12 20:09:49.000000
375076616,1582870528656,product_view,292289,2021-07-12 20:09:49.000000
375076617,1594405775815,referrer,https://www.google.com/,2021-07-12 20:09:49.000000
375076618,1623716842360,referrer,direct,2021-07-12 20:09:49.000000
375076619,1607791788886,referrer,https://www.google.com/,2021-07-12 20:09:50.000000
375076620,1626113389989,referrer,Adwords,2021-07-12 20:09:50.000000
375076621,1626113389989,product_view,434388,2021-07-12 20:09:50.000000
375076622,1623580684749,referrer,https://www.google.com,2021-07-12 20:09:50.000000
375076623,1607791788886,product_view,260392,2021-07-12 20:09:50.000000
375076624,1622937923936,offers_view,https://prisguiden.no/tilbud?f%5Bc%5D%5B%5D=117&f%5Bc%5D%5B%5D=101&f%5Bc%5D%5B%5D=128&f%5Bc%5D%5B%5D,2021-07-12 20:09:50.000000
375076625,1623580684749,product_view,300914,2021-07-12 20:09:50.000000
375076626,1626113249317,product_view,490557,2021-07-12 20:09:50.000000
375076627,1621539124096,product_view,395431,2021-07-12 20:09:50.000000
375076628,1626113391107,referrer,direct,2021-07-12 20:09:51.000000
375076629,1567705828329,offers_view,https://prisguiden.no/tilbud?s=offer_ratio%20asc&o=60,2021-07-12 20:09:51.000000
375076630,1626113391028,referrer,direct,2021-07-12 20:09:51.000000
375076631,1626113391357,referrer,https://www.google.no,2021-07-12 20:09:51.000000
375076632,1626113391028,product_view,490557,2021-07-12 20:09:51.000000
375076633,1626113390887,referrer,direct,2021-07-12 20:09:51.000000
375076634,1612988933955,goto,470165,2021-07-12 20:09:51.000000
375076635,1622937923936,offers_view,https://prisguiden.no/tilbud?f%5Bc%5D%5B%5D=117&f%5Bc%5D%5B%5D=101&f%5Bc%5D%5B%5D=128&f%5Bc%5D%5B%5D,2021-07-12 20:09:51.000000
375076636,1623423130743,product_view,381142,2021-07-12 20:09:51.000000
375076637,1626113391829,referrer,https://www.google.no,2021-07-12 20:09:51.000000
375076638,1621539124096,product_view,499091,2021-07-12 20:09:52.000000
375076639,1626096873739,product_view,312293,2021-07-12 20:09:52.000000
375076640,1618571563387,referrer,https://www.google.com/,2021-07-12 20:09:52.000000
375076641,1607791788886,product_view,260392,2021-07-12 20:09:52.000000
375076642,1618571563387,product_view,487735,2021-07-12 20:09:52.000000
375076643,1614593239217,referrer,https://prisguiden.no/produkt/aeg-fse74607p-511318,2021-07-12 20:09:52.000000
375076644,1625680563048,referrer,https://www.google.no,2021-07-12 20:09:52.000000
375076645,1625680563048,product_view,438628,2021-07-12 20:09:52.000000
375076646,1626113340138,product_view,310499,2021-07-12 20:09:53.000000
375076647,1624371834224,product_view,430347,2021-07-12 20:09:53.000000
375076648,1626090041888,referrer,Adwords,2021-07-12 20:09:53.000000
375076649,1626113393591,referrer,direct,2021-07-12 20:09:53.000000
375076650,1626113393591,product_view,444934,2021-07-12 20:09:53.000000
375076651,1622937923936,offers_view,https://prisguiden.no/tilbud?f%5Bc%5D%5B%5D=117&f%5Bc%5D%5B%5D=101&f%5Bc%5D%5B%5D=128&s=offer_create,2021-07-12 20:09:53.000000
375076652,1614626356215,referrer,https://www.google.com/,2021-07-12 20:09:54.000000
375076653,1567843518658,goto,451197,2021-07-12 20:09:54.000000
375076654,1614626356215,article_view,219,2021-07-12 20:09:54.000000
375076655,1626113139122,product_view,439820,2021-07-12 20:09:54.000000
375076656,1622557995477,product_view,475018,2021-07-12 20:09:55.000000
375076657,1579906242117,offers_view,https://prisguiden.no/tilbud?f%5Bb%5D=1&s=offer_ratio%20asc&o=60,2021-07-12 20:09:55.000000
375076658,1608525636020,referrer,https://www.google.com/,2021-07-12 20:09:55.000000
375076659,1626113369430,goto,446937,2021-07-12 20:09:55.000000
375076660,1608525636020,product_view,457498,2021-07-12 20:09:55.000000
375076661,1626113340138,goto,310499,2021-07-12 20:09:55.000000
375076662,1626111821010,product_view,396497,2021-07-12 20:09:55.000000
375076663,1617824807901,referrer,direct,2021-07-12 20:09:55.000000
375076664,1581110912031,product_view,NaN,2021-07-12 20:09:55.000000
375076665,1556012327400,product_view,446298,2021-07-12 20:09:55.000000
375076666,1625523688600,referrer,https://www.google.no,2021-07-12 20:09:56.000000
375076667,1625523688600,product_view,275280,2021-07-12 20:09:56.000000
375076668,1573417472525,goto,Unknown product-id,2021-07-12 20:09:56.000000
375076669,1626113139756,product_view,464687,2021-07-12 20:09:56.000000
375076670,1567344418240,product_view,508282,2021-07-12 20:09:56.000000
375076671,1625494993511,referrer,Adwords,2021-07-12 20:09:56.000000
375076672,1625494993511,product_view,472803,2021-07-12 20:09:57.000000
375076673,1626100595242,referrer,https://www.google.no,2021-07-12 20:09:57.000000
375076674,1607791788886,product_view,260392,2021-07-12 20:09:57.000000
375076675,1625599973246,product_view,379513,2021-07-12 20:09:57.000000
375076676,1626113249317,goto,490557,2021-07-12 20:09:57.000000
375076677,1626096873739,goto,312293,2021-07-12 20:09:58.000000
375076678,1622488256417,referrer,Android-App,2021-07-12 20:09:58.000000
375076679,1626113399007,referrer,Adwords,2021-07-12 20:09:59.000000
375076680,1626113399007,product_view,427163,2021-07-12 20:09:59.000000
375076681,1567344418240,goto,Unknown product-id,2021-07-12 20:09:59.000000
375076682,1626113263975,product_view,NaN,2021-07-12 20:09:59.000000
375076683,1501783820163,product_view,443160,2021-07-12 20:09:59.000000
375076684,1626113361635,product_view,511320,2021-07-12 20:10:00.000000
375076685,1611913558729,referrer,direct,2021-07-12 20:10:00.000000
375076686,1622729245060,goto,273813,2021-07-12 20:10:00.000000
375076687,1626113318791,product_view,491121,2021-07-12 20:10:00.000000
375076688,1585655651425,product_view,472793,2021-07-12 20:10:00.000000
375076689,1608525636020,product_view,457500,2021-07-12 20:10:00.000000
375076690,1597582912886,product_view,457494,2021-07-12 20:10:00.000000
375076691,1623605626194,product_view,210074,2021-07-12 20:10:00.000000
375379650,1625728207296,product_view,463569,2021-07-13 21:29:27.000000
375379651,1606058064833,product_view,394025,2021-07-13 21:29:27.000000
375379652,1613680307938,referrer,https://www.google.com/,2021-07-13 21:29:28.000000
375379653,1614182936525,product_view,228398,2021-07-13 21:29:28.000000
375379654,1589307643856,product_view,377024,2021-07-13 21:29:29.000000
375379655,1584371926931,referrer,utm_source: pricealert,2021-07-13 21:29:29.000000
375379656,1584371926931,product_view,206497,2021-07-13 21:29:29.000000
375379657,1626204550410,goto,193116,2021-07-13 21:29:29.000000
375379658,1626204570119,referrer,https://www.google.no,2021-07-13 21:29:30.000000
375379659,1626204433223,product_view,388952,2021-07-13 21:29:30.000000
375379660,1565870333407,product_view,453058,2021-07-13 21:29:30.000000
375379661,1626204570632,referrer,https://www.google.no,2021-07-13 21:29:30.000000
375379662,1626180540361,goto,Unknown product-id,2021-07-13 21:29:30.000000
375379663,1612902812203,referrer,https://www.google.com/,2021-07-13 21:29:31.000000
375379664,1626204570632,product_view,334725,2021-07-13 21:29:31.000000
375379665,1591026700890,product_view,235120,2021-07-13 21:29:31.000000
375379666,1623387358951,offers_view,https://prisguiden.no/tilbud?s=offer_ratio%20asc,2021-07-13 21:29:31.000000
375379667,1612902812203,product_view,144711,2021-07-13 21:29:31.000000
375379668,1626120830399,referrer,Adwords,2021-07-13 21:29:31.000000
375379669,1608889841528,product_view,463662,2021-07-13 21:29:31.000000
375379670,1626204571216,referrer,https://www.google.no,2021-07-13 21:29:31.000000
375379671,1615929395839,product_view,496345,2021-07-13 21:29:31.000000
375379672,1626204563158,product_view,440877,2021-07-13 21:29:31.000000
375379673,1626204572018,referrer,https://www.google.no,2021-07-13 21:29:32.000000
375379674,1626204488918,product_view,440341,2021-07-13 21:29:32.000000
375379675,1543327017139,referrer,https://www.google.com,2021-07-13 21:29:32.000000
375379676,1626204572018,product_view,389112,2021-07-13 21:29:32.000000
375379677,1609621135710,product_view,406022,2021-07-13 21:29:32.000000
375379678,1543327017139,product_view,461334,2021-07-13 21:29:32.000000
375379679,1614496303052,referrer,https://www.google.no/,2021-07-13 21:29:32.000000
375379680,1608629725822,product_view,404953,2021-07-13 21:29:32.000000
375379681,1614496303052,product_view,285960,2021-07-13 21:29:32.000000
375076692,0,product_view,389557,2021-07-12 20:10:01.000000
375076693,1625410852497,referrer,https://www.google.no,2021-07-12 20:10:01.000000
375076694,1552073708899,product_view,440075,2021-07-12 20:10:01.000000
375076695,1625776249705,referrer,direct,2021-07-12 20:10:01.000000
375076696,1626113091866,offers_view,https://prisguiden.no/tilbud?f%5Bb%5D=1&o=360,2021-07-12 20:10:01.000000
375076697,1574632211022,product_view,401051,2021-07-12 20:10:01.000000
375076698,1625410852497,product_view,469897,2021-07-12 20:10:01.000000
375076699,1615678690330,product_view,434387,2021-07-12 20:10:01.000000
375076700,1626113372466,product_view,510952,2021-07-12 20:10:01.000000
375076701,1625680563048,goto,438628,2021-07-12 20:10:02.000000
375076702,1616946369868,product_view,422722,2021-07-12 20:10:02.000000
375076703,1620917721386,referrer,https://prisguiden.no/sok?q=vaskemaskin,2021-07-12 20:10:02.000000
375076704,1626113402117,referrer,Adwords,2021-07-12 20:10:02.000000
375076705,1626112688224,product_view,242579,2021-07-12 20:10:02.000000
375076706,1626113402260,referrer,https://www.google.no,2021-07-12 20:10:02.000000
375076707,1561437032678,product_view,258350,2021-07-12 20:10:02.000000
375076708,1626113402260,product_view,257055,2021-07-12 20:10:02.000000
375076709,1626113207742,product_view,377258,2021-07-12 20:10:02.000000
375076710,1620917721386,product_view,300968,2021-07-12 20:10:02.000000
375076711,1626113402729,referrer,https://www.google.no,2021-07-12 20:10:02.000000
375076712,1597582912886,goto,457494,2021-07-12 20:10:02.000000
375076713,1626113402729,product_view,439656,2021-07-12 20:10:03.000000
375076714,1626113326122,product_view,433874,2021-07-12 20:10:03.000000
375076715,1626113403572,referrer,Adwords,2021-07-12 20:10:03.000000
375076716,1626113403572,product_view,257057,2021-07-12 20:10:03.000000
375076717,0,product_view,499794,2021-07-12 20:10:03.000000
375076718,1626113403843,referrer,https://www.google.com,2021-07-12 20:10:03.000000
375076719,1626113403843,product_view,285872,2021-07-12 20:10:03.000000
375076720,0,product_view,389555,2021-07-12 20:10:03.000000
375076721,1626113404167,referrer,Adwords,2021-07-12 20:10:04.000000
375076722,1626113404167,product_view,395690,2021-07-12 20:10:04.000000
375076723,1626113249317,goto,490557,2021-07-12 20:10:04.000000
375076724,1626113404810,referrer,https://www.google.no,2021-07-12 20:10:04.000000
375076725,1626113404810,article_view,245,2021-07-12 20:10:04.000000
375076726,1625494993511,goto,Unknown product-id,2021-07-12 20:10:05.000000
375076727,1626113403843,goto,285872,2021-07-12 20:10:05.000000
375076728,1568755465325,product_view,493371,2021-07-12 20:10:05.000000
375076729,1626113333183,product_view,437701,2021-07-12 20:10:05.000000
375076730,1612617627335,referrer,https://www.google.com/,2021-07-12 20:10:06.000000
375076731,1626113153035,goto,Unknown product-id,2021-07-12 20:10:06.000000
375076732,1626113406651,referrer,Adwords,2021-07-12 20:10:06.000000
375076733,1612617627335,product_view,323148,2021-07-12 20:10:06.000000
375076734,0,goto,499794,2021-07-12 20:10:06.000000
375076735,1561437032678,product_view,338896,2021-07-12 20:10:07.000000
375076736,1626113367633,product_view,503027,2021-07-12 20:10:07.000000
375076737,1626113407550,referrer,direct,2021-07-12 20:10:07.000000
375076738,1625410852497,goto,469897,2021-07-12 20:10:07.000000
375076739,1594405775815,product_view,222043,2021-07-12 20:10:08.000000
375076740,1561437032678,product_view,258350,2021-07-12 20:10:08.000000
375076741,1567843518658,goto,451197,2021-07-12 20:10:09.000000
375076742,1626113409317,referrer,https://www.google.com,2021-07-12 20:10:09.000000
375076743,1622014354917,product_view,469895,2021-07-12 20:10:09.000000
375076744,1569948070840,goto,Unknown product-id,2021-07-12 20:10:10.000000
375076745,1590405808980,product_view,221441,2021-07-12 20:10:11.000000
375076746,1561437032678,product_view,338896,2021-07-12 20:10:11.000000
375076747,1578922758352,product_view,398280,2021-07-12 20:10:11.000000
375076748,1625994785929,referrer,direct,2021-07-12 20:10:12.000000
375076749,1626113412271,referrer,https://www.google.com,2021-07-12 20:10:12.000000
375076750,1626112997496,goto,484793,2021-07-12 20:10:12.000000
375076751,1626012176350,referrer,https://www.google.com/,2021-07-12 20:10:12.000000
375076752,1561437032678,goto,338896,2021-07-12 20:10:12.000000
375076753,1589898884784,product_view,498984,2021-07-12 20:10:12.000000
375076754,1626085505069,product_view,500400,2021-07-12 20:10:12.000000
375076755,1626012176350,product_view,331253,2021-07-12 20:10:12.000000
375076756,1625599973246,product_view,505255,2021-07-12 20:10:13.000000
375076757,1567705828329,product_view,478872,2021-07-12 20:10:13.000000
375076758,1552304960835,referrer,https://www.google.com/,2021-07-12 20:10:13.000000
375076759,1625760935253,referrer,https://www.google.no,2021-07-12 20:10:13.000000
375076760,1552304960835,product_view,469892,2021-07-12 20:10:14.000000
375076761,1624371834224,offers_view,https://prisguiden.no/tilbud,2021-07-12 20:10:14.000000
375076762,1608418297260,referrer,https://www.google.com/,2021-07-12 20:10:14.000000
375076763,1626113153035,goto,Unknown product-id,2021-07-12 20:10:14.000000
375076764,1560067943486,referrer,direct,2021-07-12 20:10:15.000000
375076765,1626113415289,referrer,https://www.google.com/,2021-07-12 20:10:15.000000
375076766,1624835869691,referrer,https://www.google.no,2021-07-12 20:10:15.000000
375076767,1624835869691,product_view,259853,2021-07-12 20:10:15.000000
375076768,1626112978172,product_view,292002,2021-07-12 20:10:16.000000
375076769,1612619555654,referrer,https://www.google.com/,2021-07-12 20:10:17.000000
375076770,1619877073836,offers_view,https://prisguiden.no/tilbud?o=480,2021-07-12 20:10:18.000000
375076771,1571519295422,goto,206736,2021-07-12 20:10:18.000000
375076772,1623716842360,product_view,293427,2021-07-12 20:10:18.000000
375076773,1626113418531,referrer,https://www.google.no,2021-07-12 20:10:18.000000
375076774,1614593239217,product_view,399728,2021-07-12 20:10:18.000000
375076775,1623701089175,referrer,https://www.google.com,2021-07-12 20:10:18.000000
375076776,1623701089175,product_view,452441,2021-07-12 20:10:18.000000
375076777,1590405808980,product_view,455143,2021-07-12 20:10:19.000000
375076778,1593701783278,product_view,461718,2021-07-12 20:10:19.000000
375076779,1626113357667,product_view,511435,2021-07-12 20:10:20.000000
375076780,1625587086824,referrer,https://www.google.no,2021-07-12 20:10:20.000000
375076781,1625587086824,article_view,306,2021-07-12 20:10:20.000000
375076782,1626113391829,product_view,282792,2021-07-12 20:10:21.000000
375076783,1623580684749,product_view,300915,2021-07-12 20:10:21.000000
375076784,1576164446583,product_view,497874,2021-07-12 20:10:21.000000
375076785,1626113097542,product_view,494872,2021-07-12 20:10:21.000000
375076786,1626113361635,goto,511320,2021-07-12 20:10:21.000000
375076787,1602271594555,referrer,https://www.google.no,2021-07-12 20:10:21.000000
375076788,1625760935253,product_view,251855,2021-07-12 20:10:21.000000
375076789,1626096873739,product_view,312293,2021-07-12 20:10:21.000000
375076790,0,product_view,NaN,2021-07-12 20:10:22.000000
375076791,1625812430598,referrer,direct,2021-07-12 20:10:22.000000
375076792,1625812430598,product_view,337419,2021-07-12 20:10:22.000000
375076793,1567407291710,referrer,direct,2021-07-12 20:10:22.000000
375076794,1626012176350,product_view,498926,2021-07-12 20:10:23.000000
375076795,1574632211022,goto,401051,2021-07-12 20:10:23.000000
375076796,1626113423780,referrer,Adwords,2021-07-12 20:10:23.000000
375076797,1625812430598,product_view,337419,2021-07-12 20:10:23.000000
375076798,1626113424228,referrer,Adwords,2021-07-12 20:10:24.000000
375076799,1626112978172,product_view,261566,2021-07-12 20:10:24.000000
375076800,1626113423780,product_view,328613,2021-07-12 20:10:24.000000
375076801,1620917721386,goto,300968,2021-07-12 20:10:24.000000
375076802,1624656062497,referrer,https://prisguiden.no/kategorier/robotstovsuger?s=test_rating%20desc&gclid=Cj0KCQjw_dWGBhDAARIsAMcYu,2021-07-12 20:10:24.000000
375076803,1593203100113,offers_view,https://prisguiden.no/tilbud?f%5Bb%5D=1&o=180,2021-07-12 20:10:24.000000
375076804,1624761019643,goto,426779,2021-07-12 20:10:24.000000
375076805,1624656062497,product_view,369702,2021-07-12 20:10:24.000000
375076806,1626113402260,product_view,263527,2021-07-12 20:10:25.000000
375076807,1626113425366,referrer,https://www.google.com,2021-07-12 20:10:25.000000
375076808,1619009055961,referrer,https://www.google.com/,2021-07-12 20:10:25.000000
