dataset,parameters,errorvalue
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.14650985929982552,hidden_size_0:22,recurrent_dropout_0:0.05627720134398147,dropout_1:0.13904829812074443,hidden_size_1:65,recurrent_dropout_1:0.055175156853037324,learning_rate:0.0005255264342274004,batch_size:32,optimizer_name:Adam,number_of_epochs:30,score:0.26141971349716187,Trial number:23
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.2207076228510003,hidden_size_0:43,recurrent_dropout_0:0.09891087612192392,dropout_1:0.2631111950502125,hidden_size_1:38,recurrent_dropout_1:0.10658798201336966,learning_rate:0.003246277593106591,batch_size:32,optimizer_name:Adam,number_of_epochs:36,score:0.2718004584312439,Trial number:24
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.029316288266914722,hidden_size_0:9,recurrent_dropout_0:0.0439010825958803,dropout_1:0.27987539573658077,hidden_size_1:83,recurrent_dropout_1:0.18621728114449967,learning_rate:0.000724488288422603,batch_size:32,optimizer_name:Adam,number_of_epochs:29,score:0.2477298229932785,Trial number:25
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.00013188984606953696,hidden_size_0:25,recurrent_dropout_0:0.1255755762552958,dropout_1:0.14616975432591559,hidden_size_1:24,recurrent_dropout_1:0.08101196294934093,learning_rate:0.00019680137730174193,batch_size:32,optimizer_name:Adam,number_of_epochs:23,score:0.27949804067611694,Trial number:26
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.08139097565240414,hidden_size_0:57,recurrent_dropout_0:0.18924508891273245,dropout_1:0.3059136596187008,hidden_size_1:59,recurrent_dropout_1:0.22189737549358876,learning_rate:0.003757271881725883,batch_size:32,optimizer_name:Adam,number_of_epochs:30,score:0.28402575850486755,Trial number:27
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.14048782265252674,hidden_size_0:40,recurrent_dropout_0:0.07888983141954385,dropout_1:0.19308570152351437,hidden_size_1:86,recurrent_dropout_1:0.1548653800465618,learning_rate:5.7602727179120374e-05,batch_size:32,optimizer_name:Adam,number_of_epochs:35,score:0.29543477296829224,Trial number:28
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.0654703363534635,hidden_size_0:18,recurrent_dropout_0:0.17485483509365773,dropout_1:0.2367117779228162,hidden_size_1:46,recurrent_dropout_1:0.10903553522740635,learning_rate:0.000982118954850413,batch_size:32,optimizer_name:Adam,number_of_epochs:37,score:0.250393807888031,Trial number:29
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.04095016471613565,hidden_size_0:75,recurrent_dropout_0:0.2596858040037299,dropout_1:0.10779119752401503,hidden_size_1:69,recurrent_dropout_1:0.2786761874992507,learning_rate:0.00029308154069142126,batch_size:32,optimizer_name:Adam,number_of_epochs:25,score:0.2514670193195343,Trial number:30
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.1052745205702779,hidden_size_0:30,recurrent_dropout_0:0.11941211997552165,learning_rate:0.0010988111987837855,batch_size:32,optimizer_name:RMSprop,number_of_epochs:14,score:0.26011165976524353,Trial number:31
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.08776058253467793,hidden_size_0:26,recurrent_dropout_0:0.03304680119530109,dropout_1:0.21507750229770722,hidden_size_1:30,recurrent_dropout_1:0.007054885955143364,learning_rate:0.0014033116775101359,batch_size:32,optimizer_name:RMSprop,number_of_epochs:19,score:0.2707308828830719,Trial number:32
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.05506515568405786,hidden_size_0:11,recurrent_dropout_0:0.07385748147438045,learning_rate:0.0031482754974240805,batch_size:32,optimizer_name:RMSprop,number_of_epochs:13,score:0.26859867572784424,Trial number:33
