dataset,parameters,errorvalue
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.0706323980683254,hidden_size_0:14,recurrent_dropout_0:0.24079888350113465,learning_rate:0.0043644145023638,batch_size:32,optimizer_name:Adam,number_of_epochs:37,score:0.24687989056110382,Trial number:33
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.0287726650116185,hidden_size_0:23,recurrent_dropout_0:0.035993795630188515,learning_rate:0.0018791442077966678,batch_size:32,optimizer_name:RMSprop,number_of_epochs:37,score:0.24980826675891876,Trial number:34
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.2618149618068854,hidden_size_0:28,recurrent_dropout_0:0.14472915493448701,dropout_1:0.3798918215605144,hidden_size_1:27,recurrent_dropout_1:0.24075812841356448,learning_rate:0.0034521943459754055,batch_size:32,optimizer_name:Adam,number_of_epochs:19,score:0.26599809527397156,Trial number:35
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.0538509165188614,hidden_size_0:35,recurrent_dropout_0:0.1958640001308352,learning_rate:0.002173833739348135,batch_size:32,optimizer_name:RMSprop,number_of_epochs:32,score:0.2512887120246887,Trial number:36
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.08809676667380202,hidden_size_0:12,recurrent_dropout_0:0.1120163017810191,learning_rate:0.0010381908182123675,batch_size:32,optimizer_name:Adam,number_of_epochs:36,score:0.262626975774765,Trial number:37
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:2,dropout_0:0.025075824475797422,hidden_size_0:20,recurrent_dropout_0:0.07987175899195974,dropout_1:0.14882835682436885,hidden_size_1:77,recurrent_dropout_1:0.0025477970186936205,learning_rate:0.0002690862765473207,batch_size:32,optimizer_name:Adam,number_of_epochs:15,score:0.27022284269332886,Trial number:38
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.32658948839005253,hidden_size_0:88,recurrent_dropout_0:0.05231146276356048,learning_rate:4.1094138780936214e-06,batch_size:32,optimizer_name:RMSprop,number_of_epochs:26,score:0.5118957161903381,Trial number:39
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.16915674036499675,hidden_size_0:7,recurrent_dropout_0:0.029750802781133442,learning_rate:0.004455681045895412,batch_size:32,optimizer_name:Adam,number_of_epochs:39,score:0.25573912262916565,Trial number:40
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.0022452027011454065,hidden_size_0:4,recurrent_dropout_0:0.1318301504846197,learning_rate:0.009627568933990202,batch_size:32,optimizer_name:Adam,number_of_epochs:28,score:0.24278703331947327,Trial number:41
12532,11694,11716,11950,11195,11998,274,11407,46,11326,11335,12197,11693,11780,12502,11866,11400,12256,10320,10030: trial.number;Parameters;number_of_layers:1,dropout_0:0.023320343131650045,hidden_size_0:14,recurrent_dropout_0:0.16500869638209287,learning_rate:0.006595384048724294,batch_size:32,optimizer_name:Adam,number_of_epochs:24,score:0.24293749034404755,Trial number:42
