date,cat_id,product_id,root_cat_id,hits,clicks,popularity,cat_name
2020-09-13,11573,424805,202,6,1,2394,Nettverkskabler
2020-09-14,11037,434923,11748,1,0,20919,Grill
2020-09-14,11573,424805,202,14,4,2394,Nettverkskabler
2020-09-15,33,311569,101,1,0,10035,Tastatur
2020-09-15,11037,434923,11748,2,0,20919,Grill
2020-09-15,11573,424805,202,7,0,2394,Nettverkskabler
2020-09-16,11091,241400,101,2,0,5732,3D-printer
2020-09-16,11573,424805,202,7,3,2394,Nettverkskabler
2020-09-17,33,311569,101,1,0,10035,Tastatur
2020-09-17,11037,434923,11748,1,0,20919,Grill
2020-09-17,11573,424805,202,5,0,2394,Nettverkskabler
2020-09-18,11037,434923,11748,1,0,20919,Grill
2020-09-18,11573,424805,202,2,1,2394,Nettverkskabler
2020-09-19,11037,434923,11748,1,0,20919,Grill
2020-09-19,11573,211757,101,3,0,1197,Nettverkskabler
2020-09-20,11037,434923,11748,3,0,20919,Grill
2020-09-20,11573,213048,101,1,0,1197,Nettverkskabler
2020-09-21,11573,424805,202,6,1,2394,Nettverkskabler
2020-09-22,11091,241400,101,1,0,5732,3D-printer
2020-09-22,11573,424805,202,2,0,2394,Nettverkskabler
2020-09-23,11037,434923,11748,1,2,20919,Grill
2020-09-23,11573,213048,101,3,1,1197,Nettverkskabler
2020-09-24,11037,434923,11748,1,0,20919,Grill
2020-09-24,11573,211757,101,2,1,1197,Nettverkskabler
2020-09-25,11573,211757,101,1,0,1197,Nettverkskabler
2020-09-26,11037,434923,11748,3,0,20919,Grill
2020-09-27,11573,424805,202,4,2,2394,Nettverkskabler
2020-09-28,11573,424805,202,7,0,2394,Nettverkskabler
2020-09-29,11573,211757,101,1,0,1197,Nettverkskabler
2020-09-30,11573,424805,202,3,0,2394,Nettverkskabler
2020-10-01,11573,213048,101,3,0,1197,Nettverkskabler
2020-10-02,11573,213048,101,2,0,1197,Nettverkskabler
2020-10-03,11573,213048,101,1,0,1197,Nettverkskabler
2020-10-04,11037,434923,11748,1,0,20919,Grill
2020-10-04,11573,213048,101,3,0,1197,Nettverkskabler
2020-10-05,11037,434923,11748,1,0,20919,Grill
2020-10-05,11573,424805,202,9,1,2394,Nettverkskabler
2020-10-06,11573,424805,202,5,0,2394,Nettverkskabler
2020-10-07,11573,424805,202,8,2,2394,Nettverkskabler
2020-10-08,11037,434923,11748,3,0,20919,Grill
2020-10-08,11573,424805,202,3,1,2394,Nettverkskabler
2020-10-09,11037,434923,11748,1,0,20919,Grill
2020-10-09,11573,424805,202,5,1,2394,Nettverkskabler
2020-10-10,11573,424805,202,9,0,2394,Nettverkskabler
2020-10-11,11573,424805,202,3,1,2394,Nettverkskabler
2020-10-12,11037,434923,11748,1,1,20919,Grill
2020-10-12,11573,213048,101,1,5,1197,Nettverkskabler
2020-10-13,11037,434923,11748,2,0,20919,Grill
2020-10-13,11573,211757,101,1,1,1197,Nettverkskabler
2020-10-14,11037,434923,11748,1,0,20919,Grill
2020-10-14,11573,424805,202,3,1,2394,Nettverkskabler
2020-10-15,11573,424805,202,17,1,2394,Nettverkskabler
2020-10-16,11037,434923,11748,1,0,20919,Grill
2020-10-16,11091,241400,101,2,1,5732,3D-printer
2020-10-16,11573,424805,202,8,4,2394,Nettverkskabler
2020-10-17,11091,241400,101,2,0,5732,3D-printer
2020-10-17,11573,213048,101,1,0,1197,Nettverkskabler
2020-10-18,11573,211757,101,2,0,1197,Nettverkskabler
2020-10-19,11573,213048,101,2,2,1197,Nettverkskabler
2020-10-20,11573,211757,101,3,1,1197,Nettverkskabler
2020-10-21,11573,424805,202,6,3,2394,Nettverkskabler
2020-10-22,11573,424805,202,4,3,2394,Nettverkskabler
2020-10-23,11573,213048,101,3,0,1197,Nettverkskabler
2020-10-24,11573,424805,202,3,7,2394,Nettverkskabler
2020-10-25,11091,241400,101,1,0,5732,3D-printer
2020-10-25,11573,424805,202,7,3,2394,Nettverkskabler
2020-10-26,11573,424805,202,4,1,2394,Nettverkskabler
2020-10-27,11573,424805,202,5,3,2394,Nettverkskabler
2020-10-28,11037,434923,11748,2,0,20919,Grill
2020-10-28,11573,424805,202,8,2,2394,Nettverkskabler
2020-10-29,11573,424805,202,5,1,2394,Nettverkskabler
2020-10-30,11573,211757,101,4,0,1197,Nettverkskabler
2020-10-31,11091,241400,101,1,0,5732,3D-printer
2020-10-31,11573,424805,202,4,1,2394,Nettverkskabler
2020-11-01,11037,434923,11748,1,0,20919,Grill
2020-11-01,11573,424805,202,4,1,2394,Nettverkskabler
2020-11-02,11573,424805,202,4,1,2394,Nettverkskabler
2020-11-03,11573,424805,202,5,3,2394,Nettverkskabler
2020-11-04,11573,211757,101,2,0,1197,Nettverkskabler
2020-11-05,11573,213048,101,5,0,1197,Nettverkskabler
2020-11-06,11573,424805,202,5,2,2394,Nettverkskabler
2020-11-07,11573,424805,202,7,2,2394,Nettverkskabler
2020-11-08,11091,241400,101,1,0,5732,3D-printer
2020-11-08,11573,424805,202,2,0,2394,Nettverkskabler
2020-11-09,11037,434923,11748,2,2,20919,Grill
2020-11-09,11573,424805,202,6,0,2394,Nettverkskabler
2020-11-10,11573,424805,202,4,0,2394,Nettverkskabler
2020-11-11,11573,424805,202,3,0,2394,Nettverkskabler
2020-11-12,11573,424805,202,11,1,2394,Nettverkskabler
2020-11-13,11037,434923,11748,1,0,20919,Grill
2020-11-13,11573,424805,202,2,1,2394,Nettverkskabler
2020-11-14,11573,424805,202,9,7,2394,Nettverkskabler
2020-11-15,11573,213048,101,1,1,1197,Nettverkskabler
2020-11-16,11573,424805,202,5,1,2394,Nettverkskabler
2020-11-17,11573,211757,101,3,0,1197,Nettverkskabler
2020-11-18,33,311569,101,1,0,10035,Tastatur
2020-11-18,11573,424805,202,12,4,2394,Nettverkskabler
2020-11-19,11573,213048,101,5,0,1197,Nettverkskabler
2020-11-20,11037,434923,11748,1,0,20919,Grill
2020-11-20,11573,424805,202,5,0,2394,Nettverkskabler
2020-11-21,11573,424805,202,2,0,2394,Nettverkskabler
2020-11-22,11573,424805,202,6,1,2394,Nettverkskabler
2020-11-23,11573,213048,101,1,1,1197,Nettverkskabler
2020-11-24,11037,434923,11748,1,0,20919,Grill
2020-11-26,11573,213048,101,1,2,1197,Nettverkskabler
2020-11-27,11573,424805,202,3,2,2394,Nettverkskabler
2020-11-28,11573,213048,101,1,4,1197,Nettverkskabler
2020-11-29,11573,213048,101,1,0,1197,Nettverkskabler
2020-11-30,11573,213048,101,1,1,1197,Nettverkskabler
2020-12-01,11573,213048,101,1,0,1197,Nettverkskabler
2020-12-04,11573,213048,101,2,0,1197,Nettverkskabler
2020-12-05,11037,434923,11748,1,0,20919,Grill
2020-12-06,11573,213048,101,1,1,1197,Nettverkskabler
2020-12-09,11573,213048,101,3,0,1197,Nettverkskabler
2020-12-10,11573,211757,101,1,2,1197,Nettverkskabler
2020-12-11,11573,424805,202,3,1,2394,Nettverkskabler
2020-12-12,11037,434923,11748,7,19,20919,Grill
2020-12-13,11037,434923,11748,5,20,20919,Grill
2020-12-13,11573,211757,101,1,1,1197,Nettverkskabler
2020-12-14,11037,434923,11748,3,8,20919,Grill
2020-12-15,11037,434923,11748,2,4,20919,Grill
2020-12-15,11573,213048,101,1,0,1197,Nettverkskabler
2020-12-16,11037,434923,11748,1,3,20919,Grill
2020-12-16,11573,424805,202,2,0,2394,Nettverkskabler
2020-12-17,11037,434923,11748,1,3,20919,Grill
2020-12-17,11573,424805,202,2,5,2394,Nettverkskabler
2020-12-18,11573,213048,101,2,0,1197,Nettverkskabler
2020-12-19,11037,434923,11748,2,11,20919,Grill
2020-12-19,11573,424805,202,2,2,2394,Nettverkskabler
2020-12-20,11037,434923,11748,1,0,20919,Grill
2020-12-21,11573,211757,101,2,0,1197,Nettverkskabler
2020-12-22,11037,434923,11748,1,1,20919,Grill
2020-12-23,11037,434923,11748,1,1,20919,Grill
2020-12-24,11037,434923,11748,1,2,20919,Grill
2020-12-24,11573,213048,101,1,2,1197,Nettverkskabler
2020-12-28,11573,213048,101,1,0,1197,Nettverkskabler
2020-12-29,11573,211757,101,1,1,1197,Nettverkskabler
2020-12-30,11037,434923,11748,2,2,20919,Grill
2020-12-31,11573,211757,101,1,1,1197,Nettverkskabler
2021-01-03,11573,211757,101,0,2,1197,Nettverkskabler
2021-01-04,11573,213048,101,2,4,1197,Nettverkskabler
2021-01-05,11037,434923,11748,4,3,20919,Grill
2021-01-05,11573,213048,101,5,0,1197,Nettverkskabler
2021-01-06,11037,434923,11748,2,1,20919,Grill
2021-01-06,11573,424805,202,7,3,2394,Nettverkskabler
2021-01-07,11573,424805,202,5,1,2394,Nettverkskabler
2021-01-08,11037,434923,11748,3,3,20919,Grill
2021-01-08,11573,424805,202,8,1,2394,Nettverkskabler
2021-01-09,11573,424805,202,10,4,2394,Nettverkskabler
2021-01-10,11037,434923,11748,3,0,20919,Grill
2021-01-10,11573,424805,202,5,7,2394,Nettverkskabler
2021-01-11,33,311569,101,1,0,10035,Tastatur
2021-01-11,11573,424805,202,5,1,2394,Nettverkskabler
2021-01-12,11037,434923,11748,3,0,20919,Grill
2021-01-12,11573,424805,202,3,0,2394,Nettverkskabler
2021-01-13,11037,434923,11748,5,3,20919,Grill
2021-01-13,11573,424805,202,5,0,2394,Nettverkskabler
2021-01-14,11037,434923,11748,1,1,20919,Grill
2021-01-15,11037,434923,11748,3,0,20919,Grill
2021-01-15,11573,211757,101,3,4,1197,Nettverkskabler
2021-01-16,11573,424805,202,5,2,2394,Nettverkskabler
2021-01-17,11573,424805,202,8,2,2394,Nettverkskabler
2021-01-18,11037,434923,11748,1,2,20919,Grill
2021-01-18,11573,211757,101,5,1,1197,Nettverkskabler
2021-01-19,11037,434923,11748,3,0,20919,Grill
2021-01-19,11573,213048,101,1,0,1197,Nettverkskabler
2021-01-20,11037,434923,11748,3,1,20919,Grill
2021-01-20,11573,424805,202,4,2,2394,Nettverkskabler
2021-01-21,11037,434923,11748,1,0,20919,Grill
2021-01-21,11573,424805,202,8,2,2394,Nettverkskabler
2021-01-22,11573,211757,101,3,1,1197,Nettverkskabler
2021-01-23,11037,434923,11748,2,1,20919,Grill
2021-01-23,11573,213048,101,2,0,1197,Nettverkskabler
2021-01-24,11573,424805,202,5,1,2394,Nettverkskabler
2021-01-25,11573,424805,202,13,8,2394,Nettverkskabler
2021-01-26,33,311569,101,1,0,10035,Tastatur
2021-01-26,11573,211757,101,3,2,1197,Nettverkskabler
2021-01-27,11573,211757,101,2,2,1197,Nettverkskabler
2021-01-28,11573,424805,202,5,2,2394,Nettverkskabler
2021-01-29,11573,424805,202,5,5,2394,Nettverkskabler
2021-01-30,11573,211757,101,5,2,1197,Nettverkskabler
2021-01-31,33,311569,101,1,1,10035,Tastatur
2021-01-31,11573,424805,202,4,0,2394,Nettverkskabler
2021-02-01,11037,434923,11748,1,0,20919,Grill
2021-02-01,11573,424805,202,5,2,2394,Nettverkskabler
2021-02-02,11573,213048,101,1,0,1197,Nettverkskabler
2021-02-03,11037,434923,11748,1,0,20919,Grill
2021-02-03,11091,241400,101,1,0,5732,3D-printer
2021-02-03,11573,424805,202,8,3,2394,Nettverkskabler
2021-02-04,11573,211757,101,2,1,1197,Nettverkskabler
2021-02-05,11037,434923,11748,2,0,20919,Grill
2021-02-05,11573,424805,202,5,4,2394,Nettverkskabler
2021-02-06,11037,434923,11748,1,0,20919,Grill
2021-02-06,11573,424805,202,2,1,2394,Nettverkskabler
2021-02-07,11037,434923,11748,2,0,20919,Grill
2021-02-07,11573,211757,101,4,3,1197,Nettverkskabler
2021-02-08,11091,241400,101,1,0,5732,3D-printer
2021-02-08,11573,424805,202,10,7,2394,Nettverkskabler
2021-02-09,11037,434923,11748,3,2,20919,Grill
2021-02-09,11091,241400,101,1,0,5732,3D-printer
2021-02-09,11573,213048,101,1,0,1197,Nettverkskabler
2021-02-10,11037,434923,11748,1,0,20919,Grill
2021-02-10,11091,241400,101,5,1,5732,3D-printer
2021-02-10,11573,211757,101,1,4,1197,Nettverkskabler
2021-02-11,11037,434923,11748,4,1,20919,Grill
2021-02-11,11091,241400,101,3,1,5732,3D-printer
2021-02-11,11573,211757,101,2,0,1197,Nettverkskabler
2021-02-12,11037,434923,11748,1,0,20919,Grill
2021-02-12,11091,241400,101,2,0,5732,3D-printer
2021-02-12,11573,211757,101,10,8,1197,Nettverkskabler
2021-02-13,11037,434923,11748,2,0,20919,Grill
2021-02-13,11091,241400,101,1,0,5732,3D-printer
2021-02-13,11573,424805,202,8,4,2394,Nettverkskabler
2021-02-14,11037,434923,11748,2,0,20919,Grill
2021-02-14,11091,241400,101,4,1,5732,3D-printer
2021-02-14,11573,424805,202,8,3,2394,Nettverkskabler
2021-02-15,11037,434923,11748,1,2,20919,Grill
2021-02-15,11091,241400,101,2,1,5732,3D-printer
2021-02-15,11573,424805,202,4,3,2394,Nettverkskabler
2021-02-16,11037,434923,11748,1,1,20919,Grill
2021-02-16,11091,241400,101,1,0,5732,3D-printer
2021-02-16,11573,424805,202,3,2,2394,Nettverkskabler
2021-02-17,11037,434923,11748,1,0,20919,Grill
2021-02-17,11573,424805,202,4,0,2394,Nettverkskabler
2021-02-18,11091,241400,101,1,0,5732,3D-printer
2021-02-18,11573,424805,202,3,0,2394,Nettverkskabler
2021-02-19,11573,424805,202,2,3,2394,Nettverkskabler
2021-02-20,33,311569,101,1,0,10035,Tastatur
2021-02-20,11037,434923,11748,1,0,20919,Grill
2021-02-20,11573,424805,202,3,1,2394,Nettverkskabler
2021-02-21,11037,434923,11748,4,2,20919,Grill
2021-02-21,11573,424805,202,3,0,2394,Nettverkskabler
2021-02-22,11037,434923,11748,5,2,20919,Grill
2021-02-22,11091,241400,101,2,0,5732,3D-printer
2021-02-22,11573,211757,101,3,2,1197,Nettverkskabler
2021-02-23,11037,434923,11748,3,2,20919,Grill
2021-02-23,11573,424805,202,3,0,2394,Nettverkskabler
2021-02-24,11037,434923,11748,2,0,20919,Grill
2021-02-24,11573,213048,101,1,0,1197,Nettverkskabler
2021-02-25,11037,434923,11748,2,0,20919,Grill
2021-02-25,11091,241400,101,1,0,5732,3D-printer
2021-02-26,11573,424805,202,3,1,2394,Nettverkskabler
2021-02-27,11037,434923,11748,2,1,20919,Grill
2021-02-27,11573,213048,101,1,0,1197,Nettverkskabler
2021-02-28,11037,434923,11748,1,0,20919,Grill
2021-02-28,11573,211757,101,2,1,1197,Nettverkskabler
2021-03-01,11037,434923,11748,6,0,20919,Grill
2021-03-01,11573,424805,202,6,2,2394,Nettverkskabler
2021-03-02,11037,434923,11748,1,0,20919,Grill
2021-03-02,11573,424805,202,5,0,2394,Nettverkskabler
2021-03-03,11037,434923,11748,5,5,20919,Grill
2021-03-03,11573,424805,202,2,3,2394,Nettverkskabler
2021-03-04,11037,434923,11748,4,0,20919,Grill
2021-03-04,11573,213048,101,1,0,1197,Nettverkskabler
2021-03-05,11037,434923,11748,4,0,20919,Grill
2021-03-05,11573,424805,202,5,3,2394,Nettverkskabler
2021-03-06,11037,434923,11748,2,0,20919,Grill
2021-03-06,11091,241400,101,1,1,5732,3D-printer
2021-03-06,11573,424805,202,5,0,2394,Nettverkskabler
2021-03-08,33,311569,101,3,2,10035,Tastatur
2021-03-08,11037,434923,11748,10,2,20919,Grill
2021-03-08,11573,424805,202,2,0,2394,Nettverkskabler
2021-03-09,11037,434923,11748,2,0,20919,Grill
2021-03-09,11091,241400,101,1,0,5732,3D-printer
2021-03-09,11573,424805,202,6,3,2394,Nettverkskabler
2021-03-10,11037,434923,11748,4,1,20919,Grill
2021-03-10,11573,211757,101,2,0,1197,Nettverkskabler
2021-03-11,11037,434923,11748,3,0,20919,Grill
2021-03-11,11573,424805,202,9,3,2394,Nettverkskabler
2021-03-12,11037,434923,11748,4,3,20919,Grill
2021-03-12,11091,241400,101,2,1,5732,3D-printer
2021-03-12,11573,213048,101,5,2,1197,Nettverkskabler
2021-03-13,11037,434923,11748,3,1,20919,Grill
2021-03-13,11573,424805,202,4,1,2394,Nettverkskabler
2021-03-14,11037,434923,11748,1,0,20919,Grill
2021-03-14,11573,424805,202,11,2,2394,Nettverkskabler
2021-03-15,11037,434923,11748,2,1,20919,Grill
2021-03-15,11573,424805,202,4,2,2394,Nettverkskabler
2021-03-16,11037,434923,11748,2,2,20919,Grill
2021-03-16,11573,424805,202,6,0,2394,Nettverkskabler
2021-03-17,11037,434923,11748,7,3,20919,Grill
2021-03-17,11573,424805,202,5,2,2394,Nettverkskabler
2021-03-18,11037,434923,11748,8,5,20919,Grill
2021-03-18,11573,211757,101,1,2,1197,Nettverkskabler
2021-03-19,11573,424805,202,8,3,2394,Nettverkskabler
2021-03-20,11037,434923,11748,2,0,20919,Grill
2021-03-21,11037,434923,11748,15,8,20919,Grill
2021-03-21,11573,424805,202,3,0,2394,Nettverkskabler
2021-03-22,33,311569,101,1,0,10035,Tastatur
2021-03-22,11037,434923,11748,5,7,20919,Grill
2021-03-22,11091,241400,101,2,1,5732,3D-printer
2021-03-23,11037,434923,11748,12,7,20919,Grill
2021-03-23,11573,424805,202,2,0,2394,Nettverkskabler
2021-03-24,11037,434923,11748,12,6,20919,Grill
2021-03-24,11573,424805,202,5,0,2394,Nettverkskabler
2021-03-25,11037,434923,11748,5,2,20919,Grill
2021-03-25,11573,424805,202,2,0,2394,Nettverkskabler
2021-03-26,11037,434923,11748,2,4,20919,Grill
2021-03-26,11573,424805,202,4,2,2394,Nettverkskabler
2021-03-27,33,311569,101,1,1,10035,Tastatur
2021-03-27,11037,434923,11748,8,9,20919,Grill
2021-03-27,11573,424805,202,4,3,2394,Nettverkskabler
2021-03-28,11037,434923,11748,4,0,20919,Grill
2021-03-28,11573,211757,101,2,0,1197,Nettverkskabler
2021-03-29,11037,434923,11748,5,0,20919,Grill
2021-03-29,11573,424805,202,7,3,2394,Nettverkskabler
2021-03-30,11037,434923,11748,17,12,20919,Grill
2021-03-30,11573,211757,101,3,0,1197,Nettverkskabler
2021-03-31,11037,434923,11748,14,4,20919,Grill
2021-04-01,11037,434923,11748,7,3,20919,Grill
2021-04-01,11573,424805,202,2,0,2394,Nettverkskabler
2021-04-02,11037,434923,11748,8,3,20919,Grill
2021-04-02,11573,424805,202,2,0,2394,Nettverkskabler
2021-04-03,11037,434923,11748,9,5,20919,Grill
2021-04-03,11091,241400,101,1,0,5732,3D-printer
2021-04-03,11573,211757,101,3,0,1197,Nettverkskabler
2021-04-04,11037,434923,11748,7,5,20919,Grill
2021-04-05,11037,434923,11748,9,3,20919,Grill
2021-04-05,11573,213048,101,1,0,1197,Nettverkskabler
2021-04-06,11037,434923,11748,26,7,20919,Grill
2021-04-06,11573,211757,101,1,0,1197,Nettverkskabler
2021-04-07,11037,434923,11748,15,3,20919,Grill
2021-04-07,11573,424805,202,4,1,2394,Nettverkskabler
2021-04-08,11037,434923,11748,8,1,20919,Grill
2021-04-08,11091,241400,101,1,0,5732,3D-printer
2021-04-09,11037,434923,11748,7,2,20919,Grill
2021-04-09,11091,241400,101,1,0,5732,3D-printer
2021-04-09,11573,211757,101,3,0,1197,Nettverkskabler
2021-04-10,11037,434923,11748,6,0,20919,Grill
2021-04-10,11091,241400,101,1,0,5732,3D-printer
2021-04-10,11573,424805,202,5,3,2394,Nettverkskabler
2021-04-11,11037,434923,11748,13,7,20919,Grill
2021-04-11,11573,211757,101,1,1,1197,Nettverkskabler
2021-04-12,11037,434923,11748,12,1,20919,Grill
2021-04-12,11091,241400,101,1,1,5732,3D-printer
2021-04-12,11573,213048,101,1,0,1197,Nettverkskabler
2021-04-13,11037,434923,11748,4,1,20919,Grill
2021-04-13,11573,424805,202,3,0,2394,Nettverkskabler
2021-04-14,11037,434923,11748,16,3,20919,Grill
2021-04-14,11573,213048,101,1,0,1197,Nettverkskabler
2021-04-15,11037,434923,11748,15,2,20919,Grill
2021-04-15,11573,211757,101,1,0,1197,Nettverkskabler
2021-04-16,11037,434923,11748,13,4,20919,Grill
2021-04-16,11573,213048,101,1,0,1197,Nettverkskabler
2021-04-17,11037,434923,11748,15,9,20919,Grill
2021-04-17,11573,424805,202,4,2,2394,Nettverkskabler
2021-04-18,11037,434923,11748,10,9,20919,Grill
2021-04-19,11037,434923,11748,17,5,20919,Grill
2021-04-19,11573,211757,101,1,0,1197,Nettverkskabler
2021-04-20,11037,434923,11748,11,2,20919,Grill
2021-04-21,11037,434923,11748,11,0,20919,Grill
2021-04-21,11573,424805,202,3,0,2394,Nettverkskabler
2021-04-22,11037,434923,11748,4,1,20919,Grill
2021-04-22,11573,211757,101,5,1,1197,Nettverkskabler
2021-04-23,11037,434923,11748,6,1,20919,Grill
2021-04-23,11573,211757,101,2,0,1197,Nettverkskabler
2021-04-24,11037,434923,11748,6,1,20919,Grill
2021-04-25,11037,434923,11748,12,4,20919,Grill
2021-04-26,11037,434923,11748,11,4,20919,Grill
2021-04-26,11573,211757,101,2,0,1197,Nettverkskabler
2021-04-27,11037,434923,11748,18,4,20919,Grill
2021-04-28,11037,434923,11748,14,2,20919,Grill
2021-04-28,11573,211757,101,2,0,1197,Nettverkskabler
2021-04-29,11037,434923,11748,15,4,20919,Grill
2021-04-29,11573,213048,101,1,1,1197,Nettverkskabler
2021-04-30,11037,434923,11748,11,1,20919,Grill
2021-05-01,11037,434923,11748,13,3,20919,Grill
2021-05-01,11573,213048,101,2,3,1197,Nettverkskabler
2021-05-02,11037,434923,11748,9,1,20919,Grill
2021-05-02,11573,424805,202,9,4,2394,Nettverkskabler
2021-05-03,11037,434923,11748,9,1,20919,Grill
2021-05-03,11573,424805,202,3,1,2394,Nettverkskabler
2021-05-04,11037,434923,11748,14,1,20919,Grill
2021-05-05,33,311569,101,1,2,10035,Tastatur
2021-05-05,11037,434923,11748,6,0,20919,Grill
2021-05-05,11573,424805,202,3,1,2394,Nettverkskabler
2021-05-06,11037,434923,11748,4,0,20919,Grill
2021-05-06,11091,241400,101,1,0,5732,3D-printer
2021-05-06,11573,213048,101,1,1,1197,Nettverkskabler
2021-05-07,11037,434923,11748,8,0,20919,Grill
2021-05-07,11573,424805,202,2,0,2394,Nettverkskabler
2021-05-08,11037,434923,11748,12,0,20919,Grill
2021-05-08,11573,213048,101,1,0,1197,Nettverkskabler
2021-05-09,11037,434923,11748,2,0,20919,Grill
2021-05-09,11091,241400,101,1,0,5732,3D-printer
2021-05-09,11573,211757,101,2,0,1197,Nettverkskabler
2021-05-10,11037,434923,11748,12,0,20919,Grill
2021-05-11,11037,434923,11748,4,1,20919,Grill
2021-05-11,11573,424805,202,5,0,2394,Nettverkskabler
2021-05-12,11037,434923,11748,12,2,20919,Grill
2021-05-12,11573,424805,202,2,2,2394,Nettverkskabler
2021-05-13,33,311569,101,1,0,10035,Tastatur
2021-05-13,11037,434923,11748,4,0,20919,Grill
2021-05-13,11573,424805,202,4,2,2394,Nettverkskabler
2021-05-14,11037,434923,11748,2,0,20919,Grill
2021-05-14,11573,424805,202,6,0,2394,Nettverkskabler
2021-05-15,11037,434923,11748,3,1,20919,Grill
2021-05-15,11091,241400,101,10,1,5732,3D-printer
2021-05-15,11573,213048,101,1,2,1197,Nettverkskabler
2021-05-16,11037,434923,11748,4,0,20919,Grill
2021-05-16,11091,241400,101,8,2,5732,3D-printer
2021-05-16,11573,424805,202,4,1,2394,Nettverkskabler
2021-05-17,11037,434923,11748,2,0,20919,Grill
2021-05-18,33,311569,101,1,0,10035,Tastatur
2021-05-18,11037,434923,11748,5,2,20919,Grill
2021-05-18,11573,424805,202,2,3,2394,Nettverkskabler
2021-05-19,11037,434923,11748,3,0,20919,Grill
2021-05-19,11091,241400,101,1,0,5732,3D-printer
2021-05-20,11037,434923,11748,3,14,20919,Grill
2021-05-20,11091,241400,101,1,1,5732,3D-printer
2021-05-20,11573,424805,202,3,2,2394,Nettverkskabler
2021-05-21,11037,434923,11748,57,49,20919,Grill
2021-05-21,11091,241400,101,2,1,5732,3D-printer
2021-05-21,11573,211757,101,3,2,1197,Nettverkskabler
2021-05-22,11037,434923,11748,7,1,20919,Grill
2021-05-22,11573,213048,101,1,0,1197,Nettverkskabler
2021-05-23,11037,434923,11748,4,0,20919,Grill
2021-05-23,11573,213048,101,2,1,1197,Nettverkskabler
2021-05-24,11037,434923,11748,2,0,20919,Grill
2021-05-24,11573,424805,202,7,2,2394,Nettverkskabler
2021-05-25,11037,434923,11748,7,0,20919,Grill
2021-05-25,11091,241400,101,2,2,5732,3D-printer
2021-05-25,11573,424805,202,8,0,2394,Nettverkskabler
2021-05-26,11037,434923,11748,9,0,20919,Grill
2021-05-26,11091,241400,101,1,0,5732,3D-printer
2021-05-26,11573,424805,202,3,1,2394,Nettverkskabler
2021-05-27,11037,434923,11748,5,1,20919,Grill
2021-05-27,11573,213048,101,3,2,1197,Nettverkskabler
2021-05-28,11037,434923,11748,2,1,20919,Grill
2021-05-28,11573,213048,101,1,1,1197,Nettverkskabler
2021-05-29,11037,434923,11748,5,0,20919,Grill
2021-05-29,11573,213048,101,2,0,1197,Nettverkskabler
2021-05-30,11037,434923,11748,6,1,20919,Grill
2021-05-30,11573,424805,202,5,0,2394,Nettverkskabler
2021-05-31,11037,434923,11748,6,2,20919,Grill
2021-05-31,11573,213048,101,1,0,1197,Nettverkskabler
2021-06-01,11037,434923,11748,25,3,20919,Grill
2021-06-01,11573,213048,101,1,1,1197,Nettverkskabler
2021-06-02,11037,434923,11748,5,2,20919,Grill
2021-06-02,11573,213048,101,2,1,1197,Nettverkskabler
2021-06-03,11037,434923,11748,6,0,20919,Grill
2021-06-04,11037,434923,11748,5,2,20919,Grill
2021-06-04,11573,424805,202,5,3,2394,Nettverkskabler
2021-06-05,11037,434923,11748,1,0,20919,Grill
2021-06-05,11573,213048,101,1,0,1197,Nettverkskabler
2021-06-06,11037,434923,11748,11,3,20919,Grill
2021-06-06,11573,211757,101,2,4,1197,Nettverkskabler
2021-06-07,11037,434923,11748,20,4,20919,Grill
2021-06-08,33,311569,101,3,0,10035,Tastatur
2021-06-08,11037,434923,11748,16,3,20919,Grill
2021-06-08,11091,241400,101,1,0,5732,3D-printer
2021-06-08,11573,424805,202,6,0,2394,Nettverkskabler
2021-06-09,11037,434923,11748,8,2,20919,Grill
2021-06-09,11573,424805,202,2,0,2394,Nettverkskabler
2021-06-10,11037,434923,11748,16,3,20919,Grill
2021-06-10,11573,424805,202,4,0,2394,Nettverkskabler
2021-06-11,11037,434923,11748,7,1,20919,Grill
2021-06-11,11573,213048,101,1,1,1197,Nettverkskabler
2021-06-12,11037,434923,11748,7,2,20919,Grill
2021-06-12,11573,211757,101,1,1,1197,Nettverkskabler
2021-06-13,11037,434923,11748,2,0,20919,Grill
2021-06-13,11091,241400,101,13,1,5732,3D-printer
2021-06-13,11573,424805,202,7,2,2394,Nettverkskabler
2021-06-14,11037,434923,11748,14,1,20919,Grill
2021-06-14,11091,241400,101,1,0,5732,3D-printer
2021-06-14,11573,424805,202,4,3,2394,Nettverkskabler
2021-06-15,11037,434923,11748,2,0,20919,Grill
2021-06-15,11573,424805,202,3,0,2394,Nettverkskabler
2021-06-16,11037,434923,11748,1,0,20919,Grill
2021-06-16,11091,241400,101,1,0,5732,3D-printer
2021-06-16,11573,213048,101,1,0,1197,Nettverkskabler
2021-06-17,33,311569,101,3,2,10035,Tastatur
2021-06-17,11037,434923,11748,8,3,20919,Grill
2021-06-17,11091,241400,101,2,0,5732,3D-printer
2021-06-18,11037,434923,11748,9,2,20919,Grill
2021-06-18,11091,241400,101,1,0,5732,3D-printer
2021-06-18,11573,211757,101,1,0,1197,Nettverkskabler
2021-06-19,11091,241400,101,1,2,5732,3D-printer
2021-06-19,11573,424805,202,4,0,2394,Nettverkskabler
2021-06-20,11037,434923,11748,5,3,20919,Grill
